"time","heatCapacitor.T","pipe.T","der(pipe.T)","pump.V_flow","dtCoolant","dtSource","dtToPipe","der(heatCapacitor.T)","convection.Gc","prescribedHeatFlow.Q_flow"
"0.0","293.15","293.15","0.0","1.815476042113362","0.0","0.0","0.0","497.4782301461111","5.836274773952476","49.747823014611114"
"0.001","293.6336034051627","293.1637752254275","27.170377617421764","1.815476042113362","0.013775225427536952","0.48360340516273936","0.4698281797352024","470.0577666113054","5.836274773952476","49.747823014611114"
"0.002","294.0913857102305","293.20287490994093","50.89600037887635","1.815476042113362","0.052874909940953785","0.9413857102305201","0.8885108002895663","445.6222984449679","5.836274773952476","49.747823014611114"
"0.003","294.5259780851155","293.264264842453","71.56260086184034","1.815476042113362","0.11426484245299662","1.3759780851155483","1.2617132426625517","423.8411784449788","5.836274773952476","49.747823014611114"
"0.004","294.93987134016703","293.3450763104891","89.53505633257237","1.815476042113362","0.195076310489128","1.7898713401670534","1.5947950296779254","404.4016101327705","5.836274773952476","49.747823014611114"
"0.005","295.33539484812576","293.4426305760613","105.15428574059342","1.815476042113362","0.29263057606129905","2.1853948481257817","1.8927642720644826","387.01130640522655","5.836274773952476","49.747823014611114"
"0.006","295.71452894977693","293.5546557026718","118.7097101350912","1.815476042113362","0.40465570267184603","2.564528949776957","2.1598732471051107","371.4220926759673","5.836274773952476","49.747823014611114"
"0.007","296.07893439879905","293.67925149308536","130.44365402152607","1.815476042113362","0.5292514930853827","2.928934398799072","2.3996829057136893","357.4261420650933","5.836274773952476","49.747823014611114"
"0.008","296.4300886701006","293.81473122117137","140.5714109757298","1.815476042113362","0.6647312211713938","3.2800886701006107","2.615357448929217","344.8387831055682","5.836274773952476","49.747823014611114"
"0.009","296.7692829607657","293.9596252228209","149.28079384285638","1.815476042113362","0.8096252228208982","3.6192829607657018","2.8096577379448036","333.4988843520348","5.836274773952476","49.747823014611114"
"0.01","297.0976338202421","294.11266741666236","156.73384490834337","1.815476042113362","0.9626674166623843","3.9476338202421175","2.984966403579733","323.2673889230307","5.836274773952476","49.747823014611114"
"0.011","297.4162362311683","294.2726172631651","163.08939336136405","1.815476042113362","1.1226172631651252","4.266236231168307","3.1436189680031816","314.00798932735626","5.836274773952476","49.747823014611114"
"0.012","297.7260029159428","294.43844646470546","168.47939096082655","1.815476042113362","1.288446464705487","4.576002915942809","3.2875564512373217","305.60740230310006","5.836274773952476","49.747823014611114"
"0.013","298.0277453120138","294.60924467332933","173.02085298283714","1.815476042113362","1.4592446733293514","4.877745312013815","3.4185006386844634","297.9651397231655","5.836274773952476","49.747823014611114"
"0.014","298.3221964531791","294.7841927877177","176.81923688587972","1.815476042113362","1.6341927877177227","5.17219645317914","3.5380036654614173","290.9906147172725","5.836274773952476","49.747823014611114"
"0.015","298.60998660516395","294.9625913540261","179.96484717474004","1.815476042113362","1.8125913540260967","5.4599866051639765","3.6473952511378798","284.6062211976105","5.836274773952476","49.747823014611114"
"0.016","298.8916732524804","295.14382560573523","182.53726057951553","1.815476042113362","1.9938256057352532","5.741673252480439","3.7478476467451856","278.74354337295034","5.836274773952476","49.747823014611114"
"0.017","299.1677640625892","295.327338604082","184.6087215345085","1.815476042113362","2.177338604082024","6.017764062589208","3.840425458507184","273.34044789880767","5.836274773952476","49.747823014611114"
"0.018","299.4386612324374","295.5126962433655","186.23592004519764","1.815476042113362","2.3626962433655194","6.288661232437448","3.925964989071929","268.3481258547001","5.836274773952476","49.747823014611114"
"0.019","299.70478114457705","295.69944757401413","187.47766287894706","1.815476042113362","2.5494475740141525","6.554781144577078","4.005333570562925","263.71595735469714","5.836274773952476","49.747823014611114"
"0.02","299.96641212200774","295.8872908211818","188.3738684175023","1.815476042113362","2.73729082118183","6.816412122007762","4.079121300825932","259.4095026670852","5.836274773952476","49.747823014611114"
"0.021","300.22390006397103","296.0758567589175","188.9729765407617","1.815476042113362","2.9258567589175186","7.0739000639710525","4.148043305053534","255.3870251206472","5.836274773952476","49.747823014611114"
"0.022","300.47748581147664","296.26489848133866","189.3079360147044","1.815476042113362","3.1148984813386846","7.327485811476663","4.212587330137978","251.6200584665502","5.836274773952476","49.747823014611114"
