"time","heatCapacitor.T","der(heatCapacitor.T)","convection.Gc","convection.dT","pipe.T","der(pipe.T)","pipe.dT","pipe.Q_flow","prescribedHeatFlow.Q_flow","pump.V_flow","openTank.T_port","heatCapacitor1.T","der(heatCapacitor1.T)","convection1.Gc","convection1.dT","pipe1.T","der(pipe1.T)","pipe1.dT","pipe1.Q_flow","prescribedHeatFlow1.Q_flow"
"0.0","293.15","417.1307298398734","2.371298069316201","0.0","293.15","0.0","0.0","0.0","41.713072983987345","6.371009107658835","293.15","293.15","417.1307298398734","2.371298069316201","0.0","293.15","0.0","0.0","0.0","41.713072983987345"
"0.001","293.56227302129764","407.4576534725498","2.371298069316201","0.40792325909973215","293.1543497621979","8.418528607121516","0.019691507875791103","0.9673076367323673","41.713072983987345","6.371009107658835","293.1346582543221","293.56227302129764","407.4576534725498","2.371298069316201","0.40792325909973215","293.1543497621979","8.418528607121516","0.019691507875791103","0.9673076367323673","41.713072983987345"
"0.002","293.96509083691166","398.17539134414665","2.371298069316201","0.7993654927232683","293.1657253441884","14.360041678385187","0.072128241220355","1.89553384957268","41.713072983987345","6.371009107658835","293.09359710296803","293.96509083691166","398.17539134414665","2.371298069316201","0.7993654927232683","293.1657253441884","14.360041678385187","0.072128241220355","1.89553384957268","41.713072983987345"
"0.003","294.3587900792066","389.22828849714864","2.371298069316201","1.176673725828607","293.182116353378","18.39530524270458","0.14922496482682845","2.790244134272477","41.713072983987345","6.371009107658835","293.03289138855115","294.3587900792066","389.22828849714864","2.371298069316201","1.176673725828607","293.182116353378","18.39530524270458","0.14922496482682845","2.790244134272477","41.713072983987345"
"0.004","294.74366672078133","380.57199862195847","2.371298069316201","1.5417180864342868","293.20194863434705","20.980836855073903","0.2445121973552773","3.655873121791492","41.713072983987345","6.371009107658835","292.95743643699177","294.74366672078133","380.57199862195847","2.371298069316201","1.5417180864342868","293.20194863434705","20.980836855073903","0.2445121973552773","3.655873121791492","41.713072983987345"
"0.005","295.1200080130946","372.16740716348755","2.371298069316201","1.8961480742634649","293.22385993883114","22.52017322336087","0.3522699320276388","4.496332267638587","41.713072983987345","6.371009107658835","292.8715900068035","295.1200080130946","372.16740716348755","2.371298069316201","1.8961480742634649","293.22385993883114","22.52017322336087","0.3522699320276388","4.496332267638587","41.713072983987345"
"0.006","295.4880577808274","363.98659060402804","2.371298069316201","2.2411412518532643","293.2469165289741","23.30213522309805","0.468403097664293","5.31441392358454","41.713072983987345","6.371009107658835","292.7785134313098","295.4880577808274","363.98659060402804","2.371298069316201","2.2411412518532643","293.2469165289741","23.30213522309805","0.468403097664293","5.31441392358454","41.713072983987345"
"0.007","295.8480318771711","356.0085410866556","2.371298069316201","2.5775835414416406","293.27044833572944","23.54362968317446","0.589836844290005","6.112218875321779","41.713072983987345","6.371009107658835","292.68061149143944","295.8480318771711","356.0085410866556","2.371298069316201","2.5775835414416406","293.27044833572944","23.54362968317446","0.589836844290005","6.112218875321779","41.713072983987345"
"0.008","296.20012501245094","348.21778982017895","2.371298069316201","2.9061272773509472","293.2939977351","23.403249604189114","0.7143246799129201","6.89129400196945","41.713072983987345","6.371009107658835","292.5796730551871","296.20012501245094","348.21778982017895","2.371298069316201","2.9061272773509472","293.2939977351","23.403249604189114","0.7143246799129201","6.89129400196945","41.713072983987345"
"0.009","296.54451758949466","340.6026259434416","2.371298069316201","3.227266318253271","293.3172512712414","22.999173744819927","0.84019547370076","7.652810389643187","41.713072983987345","6.371009107658835","292.47705579754063","296.54451758949466","340.6026259434416","2.371298069316201","3.227266318253271","293.3172512712414","22.999173744819927","0.84019547370076","7.652810389643187","41.713072983987345"
"0.01","296.8813803495707","333.15386649514124","2.371298069316201","3.5413879187675548","293.33999243080314","22.42176004096791","0.9661750950845089","8.397686334473223","41.713072983987345","6.371009107658835","292.3738173357186","296.8813803495707","333.15386649514124","2.371298069316201","3.5413879187675548","293.33999243080314","22.42176004096791","0.9661750950845089","8.397686334473223","41.713072983987345"
"0.011","297.2108760908829","325.86435167461224","2.371298069316201","3.848794014814814","293.3620820760681","21.738583861983898","1.091315255219115","9.126637816526118","41.713072983987345","6.371009107658835","292.27076682084896","297.2108760908829","325.86435167461224","2.371298069316201","3.848794014814814","293.3620820760681","21.738583861983898","1.091315255219115","9.126637816526118","41.713072983987345"
"0.012","297.5331605806369","318.72862512514655","2.371298069316201","4.14971470638875","293.38344587424814","20.997506232495198","1.2149503661701146","9.84021047147269","41.713072983987345","6.371009107658835","292.168495508078","297.5331605806369","318.72862512514655","2.371298069316201","4.14971470638875","293.38344587424814","20.997506232495198","1.2149503661701146","9.84021047147269","41.713072983987345"
