"time","heatCapacitor.T","der(heatCapacitor.T)","convection.Gc","convection.dT","pipe.T","der(pipe.T)","pipe.dT","pipe.Q_flow","prescribedHeatFlow.Q_flow","pump.V_flow","openTank.T_port","heatCapacitor1.T","der(heatCapacitor1.T)","convection1.Gc","convection1.dT","pipe1.T","der(pipe1.T)","pipe1.dT","pipe1.Q_flow","prescribedHeatFlow1.Q_flow"
"0.0","293.15","26.32832015207509","9.895693909038583","0.0","293.15","0.0","0.0","0.0","2.632832015207509","7.501448825068309","293.15","293.15","26.32832015207509","9.895693909038583","0.0","293.15","0.0","0.0","0.0","2.632832015207509"
"0.001","293.1751134039973","23.938530120867362","9.895693909038583","0.02414979740859735","293.1509636065887","1.770187437241475","0.008259772324208825","0.23897900312077255","2.632832015207509","7.501448825068309","293.14270383426447","293.1751134039973","23.938530120867362","9.895693909038583","0.02414979740859735","293.1509636065887","1.770187437241475","0.008259772324208825","0.23897900312077255","2.632832015207509"
"0.002","293.1980200218763","21.86845449005703","9.895693909038583","0.045068751145834085","293.15295127073045","2.2255779506713225","0.029784749099178498","0.445986566201806","2.632832015207509","7.501448825068309","293.1231665216313","293.1980200218763","21.86845449005703","9.895693909038583","0.045068751145834085","293.15295127073045","2.2255779506713225","0.029784749099178498","0.445986566201806","2.632832015207509"
"0.003","293.2189511021597","19.995797092399574","9.895693909038583","0.06399271357707903","293.1549583885826","1.7775408170473384","0.06072136661663308","0.6332523059675516","2.632832015207509","7.501448825068309","293.09423702196597","293.2189511021597","19.995797092399574","9.895693909038583","0.06399271357707903","293.1549583885826","1.7775408170473384","0.06072136661663308","0.6332523059675516","2.632832015207509"
"0.004","293.2380501596171","18.237351364953927","9.895693909038583","0.08176252076401624","293.1562876388531","0.7313478685728114","0.09810932648036896","0.8090968787121162","2.632832015207509","7.501448825068309","293.0581783123727","293.2380501596171","18.237351364953927","9.895693909038583","0.08176252076401624","293.1562876388531","0.7313478685728114","0.09810932648036896","0.8090968787121162","2.632832015207509"
"0.005","293.25541769713874","16.52977029841386","9.895693909038583","0.09901831992510779","293.15639937721363","-0.6595423087310337","0.13941429724138743","0.9798549853661229","2.632832015207509","7.501448825068309","293.01698507997224","293.25541769713874","16.52977029841386","9.895693909038583","0.09901831992510779","293.15639937721363","-0.6595423087310337","0.13941429724138743","0.9798549853661229","2.632832015207509"
"0.006","293.27108638161815","14.844105886223035","9.895693909038583","0.11605264240603219","293.1550337392121","-2.2406473282944717","0.1829628104410972","1.1484214265852055","2.632832015207509","7.501448825068309","292.972070928771","293.27108638161815","14.844105886223035","9.895693909038583","0.11605264240603219","293.1550337392121","-2.2406473282944717","0.1829628104410972","1.1484214265852055","2.632832015207509"
"0.007","293.28507602352465","13.165027108108935","9.895693909038583","0.13302041438390688","293.15205560914075","-3.911095311814279","0.2276145415899009","1.3163293043966156","2.632832015207509","7.501448825068309","292.92444106755084","293.28507602352465","13.165027108108935","9.895693909038583","0.13302041438390688","293.15205560914075","-3.911095311814279","0.2276145415899009","1.3163293043966156","2.632832015207509"
"0.008","293.29739048409556","11.485083893251998","9.895693909038583","0.14999692184562718","293.14739356224993","-5.591025403318781","0.27240420002402743","1.4843236258823092","2.632832015207509","7.501448825068309","292.8749893622259","293.29739048409556","11.485083893251998","9.895693909038583","0.14999692184562718","293.14739356224993","-5.591025403318781","0.27240420002402743","1.4843236258823092","2.632832015207509"
"0.009","293.3080309722297","9.80371063056042","9.895693909038583","0.16698788052065083","293.14104309170904","-7.230376016950686","0.31667196687504884","1.652460952151467","2.632832015207509","7.501448825068309","292.824371124834","293.3080309722297","9.80371063056042","9.895693909038583","0.16698788052065083","293.14104309170904","-7.230376016950686","0.31667196687504884","1.652460952151467","2.632832015207509"
"0.01","293.31699852305326","8.126490832973055","9.895693909038583","0.1839368667464214","293.13306165630684","-8.806966729825945","0.36004772782916916","1.8201829319102036","2.632832015207509","7.501448825068309","292.77301392847767","293.31699852305326","8.126490832973055","9.895693909038583","0.1839368667464214","293.13306165630684","-8.806966729825945","0.36004772782916916","1.8201829319102036","2.632832015207509"
"0.011","293.32429619413676","6.460550489568746","9.895693909038583","0.20077186951345993","293.1235243246233","-10.305991617701693","0.4022391138545345","1.9867769662506345","2.632832015207509","7.501448825068309","292.72128521076877","293.32429619413676","6.460550489568746","9.895693909038583","0.20077186951345993","293.1235243246233","-10.305991617701693","0.4022391138545345","1.9867769662506345","2.632832015207509"
"0.012","293.32993903307886","4.812635648524277","9.895693909038583","0.2174247172691821","293.1125143158097","-11.722843679126527","0.44309478019238213","2.1515684503550814","2.632832015207509","7.501448825068309","292.6694195356173","293.32993903307886","4.812635648524277","9.895693909038583","0.2174247172691821","293.1125143158097","-11.722843679126527","0.44309478019238213","2.1515684503550814","2.632832015207509"
"0.013","293.33394524551557","3.189177989483958","9.895693909038583","0.2338304152825117","293.10011483023305","-13.053245604801305","0.4824719679010059","2.3139142162591133","2.632832015207509","7.501448825068309","292.61764286233205","293.33394524551557","3.189177989483958","9.895693909038583","0.2338304152825117","293.10011483023305","-13.053245604801305","0.4824719679010059","2.3139142162591133","2.632832015207509"
"0.014","293.3363382913971","1.5965231496509924","9.895693909038583","0.249924838316133","293.086413453081","-14.296889723077584","0.5202819833293688","2.47317970024241","2.632832015207509","7.501448825068309","292.5661314697516","293.3363382913971","1.5965231496509924","9.895693909038583","0.249924838316133","293.086413453081","-14.296889723077584","0.5202819833293688","2.47317970024241","2.632832015207509"
