"time","heatCapacitor.T","der(heatCapacitor.T)","convection.Gc","convection.dT","pipe.T","der(pipe.T)","pipe.dT","pipe.Q_flow","prescribedHeatFlow.Q_flow","pump.V_flow","openTank.T_port","heatCapacitor1.T","der(heatCapacitor1.T)","convection1.Gc","convection1.dT","pipe1.T","der(pipe1.T)","pipe1.dT","pipe1.Q_flow","prescribedHeatFlow1.Q_flow"
"0.0","293.15","490.86482224562224","6.147909536708798","0.0","293.15","0.0","0.0","0.0","49.086482224562225","7.98647170503413","293.15","293.15","490.86482224562224","6.147909536708798","0.0","293.15","0.0","0.0","0.0","49.086482224562225"
"0.001","293.6264705145136","462.40889737020785","6.147909536708798","0.46285529586123175","293.16361521865235","26.531962945755367","0.02409026164144734","2.8455924875414387","49.086482224562225","7.98647170503413","293.1395249570109","293.6264705145136","462.40889737020785","6.147909536708798","0.46285529586123175","293.16361521865235","26.531962945755367","0.02409026164144734","2.8455924875414387","49.086482224562225"
"0.002","294.0761926208085","437.01313960386346","6.147909536708798","0.8759348575351282","293.2002577632734","46.81396969890557","0.08812042667625519","5.385168264175877","49.086482224562225","7.98647170503413","293.11213733659713","294.0761926208085","437.01313960386346","6.147909536708798","0.8759348575351282","293.2002577632734","46.81396969890557","0.08812042667625519","5.385168264175877","49.086482224562225"
"0.003","294.50177920190777","414.1994406279895","6.147909536708798","1.2470154474438573","293.2547637544639","62.126173553706394","0.18204795059574508","7.666538161763278","49.086482224562225","7.98647170503413","293.07271580386816","294.50177920190777","414.1994406279895","6.147909536708798","1.2470154474438573","293.2547637544639","62.126173553706394","0.18204795059574508","7.666538161763278","49.086482224562225"
"0.004","294.90548169680466","393.57206107991146","6.147909536708798","1.5825340399819083","293.32294765682275","73.50662019398897","0.2978304043414255","9.729276116571077","49.086482224562225","7.98647170503413","293.0251172524813","294.90548169680466","393.57206107991146","6.147909536708798","1.5825340399819083","293.32294765682275","73.50662019398897","0.2978304043414255","9.729276116571077","49.086482224562225"
"0.005","295.2894340710347","374.7694594627079","6.147909536708798","1.8883713576088894","293.4010627134258","81.88536569923599","0.42834931803633935","11.609536278291431","49.086482224562225","7.98647170503413","292.97271339538946","295.2894340710347","374.7694594627079","6.147909536708798","1.8883713576088894","293.4010627134258","81.88536569923599","0.42834931803633935","11.609536278291431","49.086482224562225"
"0.006","295.65536950784485","357.5162705772027","6.147909536708798","2.169006405709183","293.48636310213567","87.94551691455581","0.5684992876797423","13.334855166841958","49.086482224562225","7.98647170503413","292.9178638144559","295.65536950784485","357.5162705772027","6.147909536708798","2.169006405709183","293.48636310213567","87.94551691455581","0.5684992876797423","13.334855166841958","49.086482224562225"
"0.007","296.00475021737776","341.59312626503987","6.147909536708798","2.428007359075309","293.57674285830245","92.21277259498947","0.7144446946406333","14.927169598058235","49.086482224562225","7.98647170503413","292.8622981636618","296.00475021737776","341.59312626503987","6.147909536708798","2.428007359075309","293.57674285830245","92.21277259498947","0.7144446946406333","14.927169598058235","49.086482224562225"
"0.008","296.3388174554225","326.8261706162884","6.147909536708798","2.6682021043066584","293.6706153511158","95.08546137921712","0.8633748768765486","16.403865162933386","49.086482224562225","7.98647170503413","292.8072404742393","296.3388174554225","326.8261706162884","6.147909536708798","2.6682021043066584","293.6706153511158","95.08546137921712","0.8633748768765486","16.403865162933386","49.086482224562225"
"0.009","296.6586486976475","313.0741987384538","6.147909536708798","2.891887436625268","293.7667612610222","96.87217681290349","1.013193931974513","17.779062350716845","49.086482224562225","7.98647170503413","292.7535673290477","296.6586486976475","313.0741987384538","6.147909536708798","2.891887436625268","293.7667612610222","96.87217681290349","1.013193931974513","17.779062350716845","49.086482224562225"
