"time","heatCapacitor.T","der(heatCapacitor.T)","convection.Gc","convection.dT","pipe.T","der(pipe.T)","pipe.dT","pipe.Q_flow","prescribedHeatFlow.Q_flow","pump.V_flow","openTank.T_port","heatCapacitor1.T","der(heatCapacitor1.T)","convection1.Gc","convection1.dT","pipe1.T","der(pipe1.T)","pipe1.dT","pipe1.Q_flow","prescribedHeatFlow1.Q_flow"
"0.0","293.15","12.920309212938907","0.554756318793912","0.0","293.15","0.0","0.0","0.0","1.2920309212938907","3.864018976821203","293.15","293.15","12.920309212938907","0.554756318793912","0.0","293.15","0.0","0.0","0.0","1.2920309212938907"
"0.001","293.1628844519723","12.848547331257292","0.554756318793912","0.012935748408892778","293.1499487035634","-0.14459127544341754","0.005599174290409792","0.007176188168161561","1.2920309212938907","3.864018976821203","293.144349529273","293.1628844519723","12.848547331257292","0.554756318793912","0.012935748408892778","293.1499487035634","-0.14459127544341754","0.005599174290409792","0.007176188168161561","1.2920309212938907"
"0.002","293.17569582972925","12.774872815980608","0.554756318793912","0.026216266860103588","293.14947956286915","-0.6767110246755692","0.02127700268982835","0.014543639695829896","1.2920309212938907","3.864018976821203","293.1282025601793","293.17569582972925","12.774872815980608","0.554756318793912","0.026216266860103588","293.14947956286915","-0.6767110246755692","0.02127700268982835","0.014543639695829896","1.2920309212938907"
"0.003","293.18843127330643","12.697578818893081","0.554756318793912","0.04014923066222309","293.1482820426442","-1.5509752882690009","0.04590313072878871","0.02227303940458254","1.2920309212938907","3.864018976821203","293.1023789119154","293.18843127330643","12.697578818893081","0.554756318793912","0.04014923066222309","293.1482820426442","-1.5509752882690009","0.04590313072878871","0.02227303940458254","1.2920309212938907"
"0.004","293.2010863894194","12.615065652899473","0.554756318793912","0.0550229983325039","293.1460633910869","-2.723399344608879","0.07838064261113686","0.03052435600394342","1.2920309212938907","3.864018976821203","293.06768274847576","293.2010863894194","12.615065652899473","0.554756318793912","0.0550229983325039","293.1460633910869","-2.723399344608879","0.07838064261113686","0.03052435600394342","1.2920309212938907"
"0.005","293.21365523735926","12.5258607517975","0.554756318793912","0.07110301366174099","293.1425522236975","-4.151883837553214","0.11765812554142485","0.03944484611414066","1.2920309212938907","3.864018976821203","293.0248940981561","293.21365523735926","12.5258607517975","0.554756318793912","0.07110301366174099","293.1425522236975","-4.151883837553214","0.11765812554142485","0.03944484611414066","1.2920309212938907"
"0.006","293.2261309504246","12.42890226969324","0.554756318793912","0.08858068427485932","293.13755026614973","-5.803865624154696","0.1629203325646813","0.04914069432456672","1.2920309212938907","3.864018976821203","292.97462993358505","293.2261309504246","12.42890226969324","0.554756318793912","0.08858068427485932","293.13755026614973","-5.803865624154696","0.1629203325646813","0.04914069432456672","1.2920309212938907"
"0.007","293.23850565054084","12.323073824169471","0.554756318793912","0.10765724851370351","293.13084840202714","-7.644545797836599","0.21329556702607988","0.05972353887694351","1.2920309212938907","3.864018976821203","292.91755283500106","293.23850565054084","12.323073824169471","0.554756318793912","0.10765724851370351","293.13084840202714","-7.644545797836599","0.21329556702607988","0.05972353887694351","1.2920309212938907"
"0.008","293.250769991198","12.207424634819096","0.554756318793912","0.12850409341342584","293.1222658977846","-9.642013694501657","0.26798259363465604","0.0712884578119811","1.2920309212938907","3.864018976821203","292.85428330414993","293.250769991198","12.207424634819096","0.554756318793912","0.12850409341342584","293.1222658977846","-9.642013694501657","0.26798259363465604","0.0712884578119811","1.2920309212938907"
"0.009","293.2629150163765","12.08094872276154","0.554756318793912","0.1513025560487904","293.1116124603277","-11.763310216929312","0.32615447239527384","0.08393604901773649","1.2920309212938907","3.864018976821203","292.78545798793243","293.2629150163765","12.08094872276154","0.554756318793912","0.1513025560487904","293.1116124603277","-11.763310216929312","0.32615447239527384","0.08393604901773649","1.2920309212938907"
"0.01","293.27492871363324","11.943121896804994","0.554756318793912","0.17614712677061561","293.09878158686263","-13.984915083706255","0.38721606932034547","0.09771873161339126","1.2920309212938907","3.864018976821203","292.7115655175423","293.27492871363324","11.943121896804994","0.554756318793912","0.17614712677061561","293.09878158686263","-13.984915083706255","0.38721606932034547","0.09771873161339126","1.2920309212938907"
"0.011","293.2867998633219","11.793281723619776","0.554756318793912","0.20315721536428555","293.0836426479576","-16.280527210240052","0.4505038614971113","0.11270274893191302","1.2920309212938907","3.864018976821203","292.6331387864605","293.2867998633219","11.793281723619776","0.554756318793912","0.20315721536428555","293.0836426479576","-16.280527210240052","0.4505038614971113","0.11270274893191302","1.2920309212938907"
"0.012","293.2985156984128","11.631230966768515","0.554756318793912","0.23236837553702117","293.0661473228758","-18.63410787174871","0.5156078745325203","0.12890782461703917","1.2920309212938907","3.864018976821203","292.5505394483433","293.2985156984128","11.631230966768515","0.554756318793912","0.23236837553702117","293.0661473228758","-18.63410787174871","0.5156078745325203","0.12890782461703917","1.2920309212938907"
"0.013","293.3100633072023","11.456760055338968","0.554756318793912","0.26381838440016736","293.04624492280215","-21.029192829466865","0.5821074410346228","0.14635491575999404","1.2920309212938907","3.864018976821203","292.4641374817675","293.3100633072023","11.456760055338968","0.554756318793912","0.26381838440016736","293.04624492280215","-21.029192829466865","0.5821074410346228","0.14635491575999404","1.2920309212938907"
"0.014","293.32143008231884","11.26981074686196","0.554756318793912","0.2975177407019487","293.0239123416169","-23.45326644402803","0.6496801661868972","0.1650498466076947","1.2920309212938907","3.864018976821203","292.37423217543","293.32143008231884","11.26981074686196","0.554756318793912","0.2975177407019487","293.0239123416169","-23.45326644402803","0.6496801661868972","0.1650498466076947","1.2920309212938907"
"0.015","293.33260291094604","11.070455222703282","0.554756318793912","0.3334534330780343","292.999149477868","-25.896628444072576","0.7180731409640657","0.1849853990235624","1.2920309212938907","3.864018976821203","292.28107633690394","293.33260291094604","11.070455222703282","0.554756318793912","0.3334534330780343","292.999149477868","-25.896628444072576","0.7180731409640657","0.1849853990235624","1.2920309212938907"
"0.016","293.34356950896563","10.858681857973872","0.554756318793912","0.37162755702308914","292.97194195194254","-28.34811458231343","0.7869977378396698","0.20616273549650355","1.2920309212938907","3.864018976821203","292.18494421410287","293.34356950896563","10.858681857973872","0.554756318793912","0.37162755702308914","292.97194195194254","-28.34811458231343","0.7869977378396698","0.20616273549650355","1.2920309212938907"
"0.017","293.3543176864093","10.634726534557629","0.554756318793912","0.41199759262775615","292.9423200937815","-30.80267395539977","0.8563171359215858","0.22855826783812777","1.2920309212938907","3.864018976821203","292.08600295785993","293.3543176864093","10.634726534557629","0.554756318793912","0.41199759262775615","292.9423200937815","-30.80267395539977","0.8563171359215858","0.22855826783812777","1.2920309212938907"
"0.018","293.3648353114056","10.398655691439544","0.554756318793912","0.4545515636453956","292.9102837477602","-33.25113308946811","0.9257922082048253","0.25216535214993624","1.2920309212938907","3.864018976821203","291.9844915395554","293.3648353114056","10.398655691439544","0.554756318793912","0.4545515636453956","292.9102837477602","-33.25113308946811","0.9257922082048253","0.25216535214993624","1.2920309212938907"
"0.019","293.3751106437858","10.15051324291452","0.554756318793912","0.4992815541148161","292.87582908967096","-35.68401654808213","0.9951765958908823","0.27697959700243874","1.2920309212938907","3.864018976821203","291.8806524937801","293.3751106437858","10.15051324291452","0.554756318793912","0.4992815541148161","292.87582908967096","-35.68401654808213","0.9951765958908823","0.27697959700243874","1.2920309212938907"
"0.02","293.38513187913395","9.890446906525547","0.554756318793912","0.5461609365713116","292.83897094256264","-38.09433149460119","1.0642855029362863","0.30298623064133606","1.2920309212938907","3.864018976821203","291.77468543962635","293.38513187913395","9.890446906525547","0.554756318793912","0.5461609365713116","292.83897094256264","-38.09433149460119","1.0642855029362863","0.30298623064133606","1.2920309212938907"
"0.021","293.3948872627565","9.618555201190286","0.554756318793912","0.5951719520612073","292.7997153106953","-40.4738725461516","1.1329040261057912","0.330175401174862","1.2920309212938907","3.864018976821203","291.6668112845895","293.3948872627565","9.618555201190286","0.554756318793912","0.5951719520612073","292.7997153106953","-40.4738725461516","1.1329040261057912","0.330175401174862","1.2920309212938907"
"0.022","293.404365219114","9.33502092757164","0.554756318793912","0.6462816490602563","292.75808357005377","-42.81662428838672","1.2008717568961629","0.3585288285367267","1.2920309212938907","3.864018976821203","291.5572118131576","293.404365219114","9.33502092757164","0.554756318793912","0.6462816490602563","292.75808357005377","-42.81662428838672","1.2008717568961629","0.3585288285367267","1.2920309212938907"
"0.023","293.4135540476956","9.040127505684472","0.554756318793912","0.6994389384676651","292.7141151092279","-45.11892421895709","1.2680865756648814","0.3880181707254434","1.2920309212938907","3.864018976821203","291.44602853356304","293.4135540476956","9.040127505684472","0.554756318793912","0.6994389384676651","292.7141151092279","-45.11892421895709","1.2680865756648814","0.3880181707254434","1.2920309212938907"
"0.024","293.42244241315586","8.734144394982692","0.554756318793912","0.7545952477039464","292.6678471654519","-47.377017108385644","1.334444324307185","0.41861648179562144","1.2920309212938907","3.864018976821203","291.33340284114473","293.42244241315586","8.734144394982692","0.554756318793912","0.7545952477039464","292.6678471654519","-47.377017108385644","1.334444324307185","0.41861648179562144","1.2920309212938907"
"0.025","293.43101933298266","8.41745486450007","0.554756318793912","0.8116814889514785","292.6193378440312","-49.590200693014594","1.3999169094648778","0.45028543484388356","1.2920309212938907","3.864018976821203","291.2194209345663","293.43101933298266","8.41745486450007","0.554756318793912","0.8116814889514785","292.6193378440312","-49.590200693014594","1.3999169094648778","0.45028543484388356","1.2920309212938907"
"0.026","293.4392739816897","8.090424307062074","0.554756318793912","0.8706317967458972","292.5686421849438","-51.75742090648555","1.4644675958324456","0.4829884905876833","1.2920309212938907","3.864018976821203","291.1041745891114","293.4392739816897","8.090424307062074","0.554756318793912","0.8706317967458972","292.5686421849438","-51.75742090648555","1.4644675958324456","0.4829884905876833","1.2920309212938907"
"0.027","293.4471964386495","7.753379356442361","0.554756318793912","0.9313872923033841","292.5158091463461","-53.87734184910869","1.5280533573925936","0.5166929856496546","1.2920309212938907","3.864018976821203","290.9877557889535","293.4471964386495","7.753379356442361","0.554756318793912","0.9313872923033841","292.5158091463461","-53.87734184910869","1.5280533573925936","0.5166929856496546","1.2920309212938907"
"0.028","293.4547767436681","7.406707363146776","0.554756318793912","0.9938781520829139","292.4608985915852","-55.95006395291648","1.590666768755682","0.5513601849792131","1.2920309212938907","3.864018976821203","290.8702318228295","293.4547767436681","7.406707363146776","0.554756318793912","0.9938781520829139","292.4608985915852","-55.95006395291648","1.590666768755682","0.5513601849792131","1.2920309212938907"
"0.029","293.46200568423563","7.05066145639079","0.554756318793912","1.0580587471827698","292.40394693705286","-57.972931818690085","1.6522325578162622","0.5869647756548118","1.2920309212938907","3.864018976821203","290.7517143792366","293.46200568423563","7.05066145639079","0.554756318793912","1.0580587471827698","292.40394693705286","-57.972931818690085","1.6522325578162622","0.5869647756548118","1.2920309212938907"
"0.03","293.46887449950793","6.68557408623441","0.554756318793912","1.123869150379278","292.34500534912866","-59.945541715455875","1.7127316723637023","0.6234735126704497","1.2920309212938907","3.864018976821203","290.63227367676495","293.46887449950793","6.68557408623441","0.554756318793912","1.123869150379278","292.34500534912866","-59.945541715455875","1.7127316723637023","0.6234735126704497","1.2920309212938907"
"0.031","293.4753751904708","6.311737044595491","0.554756318793912","1.1912567634580569","292.28411842701274","-61.86699794035121","1.772133380282412","0.6608572168343416","1.2920309212938907","3.864018976821203","290.51198504673033","293.4753751904708","6.311737044595491","0.554756318793912","1.1912567634580569","292.28411842701274","-61.86699794035121","1.772133380282412","0.6608572168343416","1.2920309212938907"
"0.032","293.4814988534095","5.929461307381498","0.554756318793912","1.260165530111692","292.2213333232978","-63.736271270583984","1.830402997511328","0.6990847905557409","1.2920309212938907","3.864018976821203","290.3909303257865","293.4814988534095","5.929461307381498","0.554756318793912","1.260165530111692","292.2213333232978","-63.736271270583984","1.830402997511328","0.6990847905557409","1.2920309212938907"
"0.033","293.48723684657045","5.53905225269163","0.554756318793912","1.3305404030899126","292.15669644348054","-65.55237035027403","1.8875069648473186","0.7381256960247277","1.2920309212938907","3.864018976821203","290.2691894786332","293.48723684657045","5.53905225269163","0.554756318793912","1.3305404030899126","292.15669644348054","-65.55237035027403","1.8875069648473186","0.7381256960247277","1.2920309212938907"
"0.034","293.4925810322524","5.140839105059842","0.554756318793912","1.4023220366001965","292.0902589956522","-67.31524845055446","1.9434355526952913","0.7779470107879065","1.2920309212938907","3.864018976821203","290.14682344295693","293.4925810322524","5.140839105059842","0.554756318793912","1.4023220366001965","292.0902589956522","-67.31524845055446","1.9434355526952913","0.7779470107879065","1.2920309212938907"
"0.035","293.49752541520763","4.735252447246554","0.554756318793912","1.4754328140844564","292.0220926011232","-69.02887393828223","1.9982803181648592","0.8185056765692353","1.2920309212938907","3.864018976821203","290.0238122829583","293.49752541520763","4.735252447246554","0.554756318793912","1.4754328140844564","292.0220926011232","-69.02887393828223","1.9982803181648592","0.8185056765692353","1.2920309212938907"
"0.036","293.50206064875","4.322564307404924","0.554756318793912","1.5498236999312098","291.9522369488188","-70.69093436870162","2.051974375639986","0.8597744905533984","1.2920309212938907","3.864018976821203","289.9002625731788","293.50206064875","4.322564307404924","0.554756318793912","1.5498236999312098","291.9522369488188","-70.69093436870162","2.051974375639986","0.8597744905533984","1.2920309212938907"
"0.037","293.50617862021505","3.903105094531125","0.554756318793912","1.6254351348375735","291.8807434853775","-72.30142993298159","2.1045091791523305","0.9017204118407782","1.2920309212938907","3.864018976821203","289.77623430622515","293.50617862021505","3.903105094531125","0.554756318793912","1.6254351348375735","291.8807434853775","-72.30142993298159","2.1045091791523305","0.9017204118407782","1.2920309212938907"
"0.038","293.50987199469967","3.47719699569459","0.554756318793912","1.7022090415796356","291.80766295312003","-73.86070940832042","2.155885416848946","0.9443112217244317","1.2920309212938907","3.864018976821203","289.6517775362711","293.50987199469967","3.47719699569459","0.554756318793912","1.7022090415796356","291.80766295312003","-73.86070940832042","2.155885416848946","0.9443112217244317","1.2920309212938907"
"0.039","293.5131409484775","3.0450827953005097","0.554756318793912","1.7801016560042058","291.7330392924733","-75.37248801639635","2.206192954677647","0.9875226417638397","1.2920309212938907","3.864018976821203","289.52684633779563","293.5131409484775","3.0450827953005097","0.554756318793912","1.7801016560042058","291.7330392924733","-75.37248801639635","2.206192954677647","0.9875226417638397","1.2920309212938907"
"0.04","293.51597445615056","2.6071236936310926","0.554756318793912","1.85904786839194","291.6569265877586","-76.83546048643848","2.255388664717202","1.0313185519307815","1.2920309212938907","3.864018976821203","289.4015379230414","293.51597445615056","2.6071236936310926","0.554756318793912","1.85904786839194","291.6569265877586","-76.83546048643848","2.255388664717202","1.0313185519307815","1.2920309212938907"
"0.041","293.5183655864646","2.163637610676279","0.554756318793912","1.9389903706997984","291.5793752157648","-78.25015650750629","2.303478027506742","1.0756671602262629","1.2920309212938907","3.864018976821203","289.27589718825806","293.5183655864646","2.163637610676279","0.554756318793912","1.9389903706997984","291.5793752157648","-78.25015650750629","2.303478027506742","1.0756671602262629","1.2920309212938907"
