"time","heatCapacitor.T","der(heatCapacitor.T)","convection.Gc","convection.dT","pipe.T","der(pipe.T)","pipe.dT","pipe.Q_flow","prescribedHeatFlow.Q_flow","pump.V_flow","openTank.T_port","heatCapacitor1.T","der(heatCapacitor1.T)","convection1.Gc","convection1.dT","pipe1.T","der(pipe1.T)","pipe1.dT","pipe1.Q_flow","prescribedHeatFlow1.Q_flow"
"0.0","293.15","312.2301964389435","8.904655763818567","0.0","293.15","0.0","0.0","0.0","31.22301964389435","0.9731333089175298","293.15","293.15","312.2301964389435","8.904655763818567","0.0","293.15","0.0","0.0","0.0","31.22301964389435"
"0.001","293.44925753749976","286.72977604175134","8.904655763818567","0.2863717708303284","293.16288576666943","25.284988058539284","0.022138008911895213","2.5500420397192136","31.22301964389435","0.9731333089175298","293.14074775775754","293.44925753749976","286.72977604175134","8.904655763818567","0.2863717708303284","293.16288576666943","25.284988058539284","0.022138008911895213","2.5500420397192136","31.22301964389435"
"0.002","293.7253001074566","265.32543617183467","8.904655763818567","0.5267442280890009","293.1985558793676","46.0878048139989","0.0839510317470058","4.690476026710884","31.22301964389435","0.9731333089175298","293.11460484762057","293.7253001074566","265.32543617183467","8.904655763818567","0.5267442280890009","293.1985558793676","46.0878048139989","0.0839510317470058","4.690476026710884","31.22301964389435"
"0.003","293.9816195454915","247.36581846630756","8.904655763818567","0.7284321785485872","293.25318736694294","63.11775794490927","0.17948414792931544","6.486437797263593","31.22301964389435","0.9731333089175298","293.0737032190136","293.9816195454915","247.36581846630756","8.904655763818567","0.7284321785485872","293.25318736694294","63.11775794490927","0.17948414792931544","6.486437797263593","31.22301964389435"
"0.004","294.22119657891744","232.29466353755342","8.904655763818567","0.8976824598451572","293.3235141190723","76.98138346777512","0.3035708886484372","7.993553290139008","31.22301964389435","0.9731333089175298","293.01994323042385","294.22119657891744","232.29466353755342","8.904655763818567","0.8976824598451572","293.3235141190723","76.98138346777512","0.3035708886484372","7.993553290139008","31.22301964389435"
"0.005","294.4468478558316","219.58617857836546","8.904655763818567","1.040399767467818","293.4064480883638","88.2525757381319","0.4512682982078786","9.264401786057803","31.22301964389435","0.9731333089175298","292.9551797901559","294.4468478558316","219.58617857836546","8.904655763818567","1.040399767467818","293.4064480883638","88.2525757381319","0.4512682982078786","9.264401786057803","31.22301964389435"
"0.006","294.6609196056072","208.80217115943796","8.904655763818567","1.1615050376203726","293.49941456798683","97.41051138600199","0.618364805557519","10.342802527950553","31.22301964389435","0.9731333089175298","292.8810497624293","294.6609196056072","208.80217115943796","8.904655763818567","1.1615050376203726","293.49941456798683","97.41051138600199","0.618364805557519","10.342802527950553","31.22301964389435"
"0.007","294.86517844713114","199.61252083308216","8.904655763818567","1.2647055494660435","293.6004728976651","104.81715115408406","0.8015884751138742","11.261767560586133","31.22301964389435","0.9731333089175298","292.7988844225512","294.86517844713114","199.61252083308216","8.904655763818567","1.2647055494660435","293.6004728976651","104.81715115408406","0.8015884751138742","11.261767560586133","31.22301964389435"
"0.008","295.0609747556806","191.764828048979","8.904655763818567","1.3528357702432459","293.70813898543736","110.74996952437687","0.9983625857381071","12.04653683899645","31.22301964389435","0.9731333089175298","292.70977639969925","295.0609747556806","191.764828048979","8.904655763818567","1.3528357702432459","293.70813898543736","110.74996952437687","0.9983625857381071","12.04653683899645","31.22301964389435"
"0.009","295.24937128742016","185.0605258674969","8.904655763818567","1.4281256226452115","293.82124566477495","115.42774540619916","1.2066101383692853","12.716967057144663","31.22301964389435","0.9731333089175298","292.61463552640566","295.24937128742016","185.0605258674969","8.904655763818567","1.4281256226452115","293.82124566477495","115.42774540619916","1.2066101383692853","12.716967057144663","31.22301964389435"
"0.01","295.4314213978457","179.30291076127114","8.904655763818567","1.4927841030956301","293.9386372947501","119.06711159562576","1.4242831845375576","13.292728567767234","31.22301964389435","0.9731333089175298","292.51435411021254","295.4314213978457","179.30291076127114","8.904655763818567","1.4927841030956301","293.9386372947501","119.06711159562576","1.4242831845375576","13.292728567767234","31.22301964389435"
"0.011","295.60810300244714","174.3094538942322","8.904655763818567","1.5488610250955617","294.0592419773516","121.86921729098799","1.6494682801042018","13.792074254471128","31.22301964389435","0.9731333089175298","292.4097736972474","295.60810300244714","174.3094538942322","8.904655763818567","1.5488610250955617","294.0592419773516","121.86921729098799","1.6494682801042018","13.792074254471128","31.22301964389435"
"0.012","295.78018979624335","169.93582825303875","8.904655763818567","1.5979771926060948","294.18221260363725","123.99362136955574","1.8806001858785635","14.229436818590475","31.22301964389435","0.9731333089175298","292.3016124177587","295.78018979624335","169.93582825303875","8.904655763818567","1.5979771926060948","294.18221260363725","123.99362136955574","1.8806001858785635","14.229436818590475","31.22301964389435"
"0.013","295.94821251208367","166.0831778015104","8.904655763818567","1.6412427668597616","294.3069697452239","125.55030915165844","2.11653524722999","14.61470186374331","31.22301964389435","0.9731333089175298","292.1904344979939","295.94821251208367","166.0831778015104","8.904655763818567","1.6412427668597616","294.3069697452239","125.55030915165844","2.11653524722999","14.61470186374331","31.22301964389435"
"0.014","296.11257290235557","162.67688149647773","8.904655763818567","1.6794957481695292","294.43307715418604","126.62269386171204","2.3563699721943294","14.955331494246575","31.22301964389435","0.9731333089175298","292.0767071819917","296.11257290235557","162.67688149647773","8.904655763818567","1.6794957481695292","294.43307715418604","126.62269386171204","2.3563699721943294","14.955331494246575","31.22301964389435"
"0.015","296.27366245136983","159.6443957316282","8.904655763818567","1.7135508070654737","294.56011164430436","127.2916985571095","2.599243281307622","15.258580070731528","31.22301964389435","0.9731333089175298","291.96086836299673","296.27366245136983","159.6443957316282","8.904655763818567","1.7135508070654737","294.56011164430436","127.2916985571095","2.599243281307622","15.258580070731528","31.22301964389435"
