"time","heatCapacitor.T","der(heatCapacitor.T)","convection.Gc","convection.dT","pipe.T","der(pipe.T)","pipe.dT","pipe.Q_flow","prescribedHeatFlow.Q_flow","pump.V_flow","openTank.T_port","heatCapacitor1.T","der(heatCapacitor1.T)","convection1.Gc","convection1.dT","pipe1.T","der(pipe1.T)","pipe1.dT","pipe1.Q_flow","prescribedHeatFlow1.Q_flow"
"0.0","293.15","170.7537934989618","6.388333848430282","0.0","293.15","0.0","0.0","0.0","17.07537934989618","2.7293466848114214","293.15","293.15","170.7537934989618","6.388333848430282","0.0","293.15","0.0","0.0","0.0","17.07537934989618"
"0.001","293.31556350301753","160.50023243848275","6.388333848430282","0.16050446491613002","293.1550590381014","9.928188664348454","0.01192125565950164","1.025356106047904","17.07537934989618","2.7293466848114214","293.1431377824419","293.31556350301753","160.50023243848275","6.388333848430282","0.16050446491613002","293.1550590381014","9.928188664348454","0.01192125565950164","1.025356106047904","17.07537934989618"
"0.002","293.4715327842675","151.43099927556958","6.388333848430282","0.30247001302444687","293.16906277124303","18.090729452413825","0.04514138045692562","1.9322794223392221","17.07537934989618","2.7293466848114214","293.1239213907861","293.4715327842675","151.43099927556958","6.388333848430282","0.30247001302444687","293.16906277124303","18.090729452413825","0.04514138045692562","1.9322794223392221","17.07537934989618"
"0.003","293.6189320914909","143.38349309034987","6.388333848430282","0.4284419233246126","293.19049016816626","24.740702576947342","0.09634532125573969","2.7370300408611943","17.07537934989618","2.7293466848114214","293.0941448469105","293.6189320914909","143.38349309034987","6.388333848430282","0.4284419233246126","293.19049016816626","24.740702576947342","0.09634532125573969","2.7370300408611943","17.07537934989618"
"0.004","293.7586578074015","136.21604713549337","6.388333848430282","0.5406377810382423","293.21802002636326","30.098949679518228","0.16263220457301486","3.453774636346843","17.07537934989618","2.7293466848114214","293.05538782179025","293.7586578074015","136.21604713549337","6.388333848430282","0.5406377810382423","293.21802002636326","30.098949679518228","0.16263220457301486","3.453774636346843","17.07537934989618"
"0.005","293.89156045474436","129.79484959497458","6.388333848430282","0.641152213954058","293.2504082407903","34.37432678887376","0.24125250015896427","4.095894390398723","17.07537934989618","2.7293466848114214","293.00915574063134","293.89156045474436","129.79484959497458","6.388333848430282","0.641152213954058","293.2504082407903","34.37432678887376","0.24125250015896427","4.095894390398723","17.07537934989618"
"0.006","294.01834552338363","124.00999960069372","6.388333848430282","0.731705559028569","293.28663996435506","37.738783628573174","0.3299328121196936","4.674379389826809","17.07537934989618","2.7293466848114214","292.95670715223537","294.01834552338363","124.00999960069372","6.388333848430282","0.731705559028569","293.28663996435506","37.738783628573174","0.3299328121196936","4.674379389826809","17.07537934989618"
"0.007","294.1395813267863","118.77372580481713","6.388333848430282","0.8136717480242055","293.3259095787621","40.329742642618385","0.42685398364227467","5.198006769414468","17.07537934989618","2.7293466848114214","292.8990555951198","294.1395813267863","118.77372580481713","6.388333848430282","0.8136717480242055","293.3259095787621","40.329742642618385","0.42685398364227467","5.198006769414468","17.07537934989618"
"0.008","294.2558177071753","114.0014074704456","6.388333848430282","0.8883753945085573","293.36744231266675","42.27977930831685","0.5302590103609077","5.675238602851621","17.07537934989618","2.7293466848114214","292.83718330230585","294.2558177071753","114.0014074704456","6.388333848430282","0.8883753945085573","293.36744231266675","42.27977930831685","0.5302590103609077","5.675238602851621","17.07537934989618"
"0.009","294.36750093558146","109.62544452363106","6.388333848430282","0.956874678525935","293.4106262570555","43.69503778445619","0.6387356830808244","6.112834897533075","17.07537934989618","2.7293466848114214","292.7718905739747","294.36750093558146","109.62544452363106","6.388333848430282","0.956874678525935","293.4106262570555","43.69503778445619","0.6387356830808244","6.112834897533075","17.07537934989618"
