"time","heatCapacitor.T","pipe.T","der(pipe.T)","pump.V_flow","dtCoolant","dtSource","dtToPipe","der(heatCapacitor.T)","convection.Gc","prescribedHeatFlow.Q_flow"
"0.0","60.0","60.0","0.0","1.4137439556323927","0.0","0.0","0.0","-328.328038507292","0.8214573175621687","-32.8328038507292"
"0.001","59.6730111522894","59.99866884067084","-2.656319726857248","1.4137439556323927","-0.001331159329161835","-0.3269888477106022","-0.3256576883814404","-325.65289959587886","0.8214573175621687","-32.8328038507292"
"0.002","59.34866395792512","59.9947433710227","-5.232951341716046","1.4137439556323927","-0.0052566289772997266","-0.651336042074881","-0.6460794130975813","-323.0207718911392","0.8214573175621687","-32.8328038507292"
"0.003","59.026916356408","59.988301330505045","-7.731977986788934","1.4137439556323927","-0.011698669494954572","-0.9730836435919983","-0.9613849740970437","-320.4306712876286","0.8214573175621687","-32.8328038507292"
"0.004","58.707726923708236","59.9794189413036","-10.15544366206555","1.4137439556323927","-0.02058105869640059","-1.2922730762917638","-1.2716920175953632","-317.8816313719009","0.8214573175621687","-32.8328038507292"
"0.005","58.39107683063811","59.96813077311991","-12.504275743695246","1.4137439556323927","-0.031869226880090196","-1.608923169361887","-1.5770539424817969","-315.3732134948726","0.8214573175621687","-32.8328038507292"
"0.006","58.07690495082419","59.95454889522728","-14.781481332569513","1.4137439556323927","-0.04545110477271663","-1.9230950491758065","-1.87764394440309","-312.90399492822985","0.8214573175621687","-32.8328038507292"
"0.007","57.765186284023024","59.93871874911792","-16.98828150382994","1.4137439556323927","-0.06128125088208236","-2.2348137159769763","-2.173532465094894","-310.47339702318055","0.8214573175621687","-32.8328038507292"
"0.008","57.455889215149945","59.92069799599987","-19.126224805959282","1.4137439556323927","-0.07930200400012666","-2.544110784850055","-2.4648087808499284","-308.08068641308535","0.8214573175621687","-32.8328038507292"
"0.009","57.14896555749746","59.900573649287594","-21.19765199714024","1.4137439556323927","-0.09942635071240602","-2.851034442502538","-2.751608091790132","-305.72475248664915","0.8214573175621687","-32.8328038507292"
"0.01","56.84438928800921","59.87839280615723","-23.2038295623542","1.4137439556323927","-0.1216071938427703","-3.1556107119907892","-3.034003518148019","-303.4049945923714","0.8214573175621687","-32.8328038507292"
"0.011","56.542126731397346","59.8542164129842","-25.146396403876707","1.4137439556323927","-0.1457835870157993","-3.457873268602654","-3.312089681586855","-301.1206354536752","0.8214573175621687","-32.8328038507292"
"0.012","56.24213649016901","59.82811837236513","-27.027344456222977","1.4137439556323927","-0.17188162763486758","-3.7578635098309903","-3.5859818821961227","-298.87072792953836","0.8214573175621687","-32.8328038507292"
"0.013","55.94438394175236","59.80016122001696","-28.84835592818419","1.4137439556323927","-0.19983877998303967","-4.055616058247637","-3.855777278264597","-296.654473906088","0.8214573175621687","-32.8328038507292"
"0.014","55.64883374873587","59.770408691005954","-30.61114570852567","1.4137439556323927","-0.22959130899404556","-4.351166251264132","-4.121574942270087","-294.4710595452056","0.8214573175621687","-32.8328038507292"
"0.015","55.35545284765148","59.73891815178636","-32.31726765524101","1.4137439556323927","-0.26108184821364233","-4.6445471523485224","-4.38346530413488","-292.3197420036772","0.8214573175621687","-32.8328038507292"
"0.016","55.06420660424204","59.70575099143861","-33.968378443477434","1.4137439556323927","-0.2942490085613869","-4.935793395757962","-4.641544387196575","-290.1997324907696","0.8214573175621687","-32.8328038507292"
"0.017","54.77505920154244","59.67097162783422","-35.56621216339991","1.4137439556323927","-0.32902837216578007","-5.22494079845756","-4.89591242629178","-288.11020762008263","0.8214573175621687","-32.8328038507292"
"0.018","54.48798292401071","59.63462732287369","-37.112052884957905","1.4137439556323927","-0.3653726771263095","-5.5120170759892915","-5.146644398862982","-286.05055148392853","0.8214573175621687","-32.8328038507292"
