"time","heatCapacitor.T","pipe.T","der(pipe.T)","pump.V_flow","dtCoolant","dtSource","dtToPipe","der(heatCapacitor.T)","convection.Gc","prescribedHeatFlow.Q_flow"
"0.0","60.0","60.0","0.0","7.332059743747235","0.0","0.0","0.0","-422.0335122784241","8.42993788820355","-42.20335122784241"
"0.001","59.594706671731934","59.98371048933768","-31.598423553180055","7.332059743747235","-0.016289510662318207","-0.4052933282680655","-0.3890038176057473","-389.24073207151895","8.42993788820355","-42.20335122784241"
"0.002","59.219667170894596","59.939427970912256","-56.234211024412275","7.332059743747235","-0.060572029087744284","-0.7803328291054044","-0.7197608000176601","-361.3581238932984","8.42993788820355","-42.20335122784241"
"0.003","58.87057392233829","59.87322157746128","-75.22710488167888","7.332059743747235","-0.1267784225387203","-1.1294260776617122","-1.002647655122992","-337.5109377140265","8.42993788820355","-42.20335122784241"
"0.004","58.54358154360189","59.7904359810908","-89.7436955688056","7.332059743747235","-0.20956401890919807","-1.4564184563981115","-1.2468544374889134","-316.92445764179894","8.42993788820355","-42.20335122784241"
"0.005","58.23572699647064","59.69509465425555","-100.66794499993648","7.332059743747235","-0.3049053457444515","-1.764273003529361","-1.4593676577849095","-299.00972516662523","8.42993788820355","-42.20335122784241"
"0.006","57.94461376052716","59.59038034931321","-108.70354370898553","7.332059743747235","-0.4096196506867926","-2.0553862394728384","-1.6457665887860458","-283.2964110589541","8.42993788820355","-42.20335122784241"
"0.007","57.668322629964656","59.47876361167719","-114.40168686297","7.332059743747235","-0.5212363883228122","-2.3316773700353437","-1.8104409817125315","-269.4144620174751","8.42993788820355","-42.20335122784241"
"0.008","57.405166976508966","59.36236694372956","-118.23910495300652","7.332059743747235","-0.6376330562704382","-2.5948330234910344","-1.9571999672205962","-257.0427706937876","8.42993788820355","-42.20335122784241"
"0.009","57.153762813012925","59.24286441848356","-120.59633458468454","7.332059743747235","-0.7571355815164367","-2.846237186987075","-2.0891016054706384","-245.9235445157861","8.42993788820355","-42.20335122784241"
"0.01","56.912937781068635","59.121618989141446","-121.78703349508169","7.332059743747235","-0.8783810108585541","-3.087062218931365","-2.208681208072811","-235.84305828946233","8.42993788820355","-42.20335122784241"
"0.011","56.681731460975975","58.999682731657266","-122.05799265534836","7.332059743747235","-1.0003172683427337","-3.318268539024025","-2.3179512706812915","-226.63165988116626","8.42993788820355","-42.20335122784241"
"0.012","56.45936616434141","58.87784191567158","-121.59870251614848","7.332059743747235","-1.1221580843284187","-3.540633835658589","-2.4184757513301705","-218.15750860002657","8.42993788820355","-42.20335122784241"
"0.013","56.24515493670418","58.756755823967744","-120.57098904854513","7.332059743747235","-1.2432441760322561","-3.754845063295818","-2.511600887263562","-210.30711748253657","8.42993788820355","-42.20335122784241"
