"time","heatCapacitor.T","pipe.T","der(pipe.T)","pump.V_flow","dtCoolant","dtSource","dtToPipe","der(heatCapacitor.T)","convection.Gc","prescribedHeatFlow.Q_flow"
"0.0","60.0","60.0","0.0","3.286486324213964","0.0","0.0","0.0","-369.97878851227324","1.8839024992573528","-36.99787885122733"
"0.001","59.63345122167997","59.99661766584571","-6.7305417686827695","3.286486324213964","-0.0033823341542884577","-0.3665487783200305","-0.36316644416574206","-363.1370867941708","1.8839024992573528","-36.99787885122733"
"0.002","59.27359639545455","59.98677919829713","-13.00116880710874","3.286486324213964","-0.013220801702871654","-0.7264036045454532","-0.7131828028425815","-356.54311986524823","1.8839024992573528","-36.99787885122733"
"0.003","58.92021391044255","59.97089405635147","-18.83722667043685","3.286486324213964","-0.02910594364853125","-1.0797860895574516","-1.0506801459089203","-350.1849989842943","1.8839024992573528","-36.99787885122733"
"0.004","58.57308440922831","59.94936456118053","-24.26364940740342","3.286486324213964","-0.050635438819469414","-1.4269155907716922","-1.3762801519522228","-344.05101233286246","1.8839024992573528","-36.99787885122733"
"0.005","58.23200280607429","59.922563720888654","-29.303586602681264","3.286486324213964","-0.0774362791113461","-1.7679971939257086","-1.6905609148143625","-338.1302691866175","1.8839024992573528","-36.99787885122733"
"0.006","57.89675582654276","59.890877123468144","-33.980992537192094","3.286486324213964","-0.10912287653185615","-2.1032441734572416","-1.9941212969253854","-332.4114875612728","1.8839024992573528","-36.99787885122733"
"0.007","57.56713685126731","59.85467569203126","-38.31893788548342","3.286486324213964","-0.14532430796874252","-2.432863148732693","-2.2875388407639505","-326.8837871196385","1.8839024992573528","-36.99787885122733"
"0.008","57.242947772473265","59.81431049692828","-42.339306507027175","3.286486324213964","-0.18568950307172116","-2.757052227526735","-2.571362724455014","-321.5368218812933","1.8839024992573528","-36.99787885122733"
"0.009","56.92402800415172","59.77005633132264","-46.05933156066811","3.286486324213964","-0.2299436686773575","-3.0759719958482776","-2.84602832717092","-316.36238972712806","1.8839024992573528","-36.99787885122733"
"0.01","56.6102004422466","59.72222234058165","-49.498333531664684","3.286486324213964","-0.27777765941834787","-3.389799557753399","-3.112021898335051","-311.35133019210315","1.8839024992573528","-36.99787885122733"
"0.011","56.30131408165892","59.67106540743299","-52.67243904469183","3.286486324213964","-0.3289345925670091","-3.698685918341077","-3.369751325774068","-306.4959590672578","1.8839024992573528","-36.99787885122733"
