"time","heatCapacitor.T","pipe.T","der(pipe.T)","pump.V_flow","dtCoolant","dtSource","dtToPipe","der(heatCapacitor.T)","convection.Gc","prescribedHeatFlow.Q_flow"
"0.0","60.0","60.0","0.0","9.349447280910878","0.0","0.0","0.0","-99.67915562420316","6.948809111591297","-9.967915562420316"
"0.001","59.903603446745706","59.99683691269064","-6.182884396196187","9.349447280910878","-0.003163087309360435","-0.0963965532542943","-0.09323346594493387","-93.20054004756922","6.948809111591297","-9.967915562420316"
"0.002","59.81324030929697","59.98822178356836","-11.057930491859906","9.349447280910878","-0.011778216431636679","-0.18675969070302756","-0.17498147427139088","-87.52002699643597","6.948809111591297","-9.967915562420316"
"0.003","59.728228678823086","59.97525851159976","-14.852439113841456","9.349447280910878","-0.024741488400238154","-0.2717713211769137","-0.24702983277667556","-82.51352409586879","6.948809111591297","-9.967915562420316"
"0.004","59.64798334872171","59.95887307804849","-17.75799395234344","9.349447280910878","-0.04112692195150913","-0.35201665127829074","-0.3108897293267816","-78.07602178574224","6.948809111591297","-9.967915562420316"
"0.005","59.57195517162428","59.939915911014765","-19.951359161955224","9.349447280910878","-0.060084088985234985","-0.4280448283757181","-0.3679607393904831","-74.11026623835856","6.948809111591297","-9.967915562420316"
"0.006","59.49969795032149","59.919046088667066","-21.57095838473765","9.349447280910878","-0.08095391133293361","-0.5003020496785098","-0.41934813834557616","-70.53945397755729","6.948809111591297","-9.967915562420316"
"0.007","59.43086506657997","59.896753904332805","-22.720786723652964","9.349447280910878","-0.10324609566719545","-0.5691349334200311","-0.4658888377528356","-67.30542961654731","6.948809111591297","-9.967915562420316"
"0.008","59.36512400149128","59.87349953170059","-23.498950570525494","9.349447280910878","-0.12650046829941175","-0.6348759985087185","-0.5083755302093067","-64.35311045991828","6.948809111591297","-9.967915562420316"
"0.009","59.30220032392017","59.84964163699149","-23.982975961394004","9.349447280910878","-0.15035836300850747","-0.697799676079832","-0.5474413130713245","-61.63850378088792","6.948809111591297","-9.967915562420316"
"0.01","59.24188302181441","59.825430177895136","-24.228264466095197","9.349447280910878","-0.17456982210486416","-0.7581169781855905","-0.5835471560807264","-59.129577672033754","6.948809111591297","-9.967915562420316"
