"time","heatCapacitor.T","pipe.T","der(pipe.T)","pump.V_flow","dtCoolant","dtSource","dtToPipe","der(heatCapacitor.T)","convection.Gc","prescribedHeatFlow.Q_flow"
"0.0","60.0","60.0","0.0","2.793766813593729","0.0","0.0","0.0","-218.76111638686234","2.785981964006595","-21.876111638686236"
"0.001","59.78421986387395","59.997052140625875","-5.84711252698753","2.793766813593729","-0.0029478593741245618","-0.21578013612604963","-0.21283227675192506","-212.8316475429691","2.785981964006595","-21.876111638686236"
"0.002","59.57414893472661","59.98858600296434","-11.227261511973836","2.793766813593729","-0.011413997035660373","-0.4258510652733918","-0.4144370682377314","-207.21497441360145","2.785981964006595","-21.876111638686236"
"0.003","59.369523968108695","59.974993258046766","-16.169635157422704","2.793766813593729","-0.02500674195323427","-0.6304760318913054","-0.6054692899380711","-201.8928511715889","2.785981964006595","-21.876111638686236"
"0.004","59.17008064273795","59.956665461123784","-20.70344520589572","2.793766813593729","-0.0433345388762163","-0.8299193572620496","-0.7865848183858333","-196.847005215019","2.785981964006595","-21.876111638686236"
"0.005","58.97555624553452","59.93398994194732","-24.857622823512315","2.793766813593729","-0.06601005805268301","-1.02444375446548","-0.9584336964127971","-192.0593264678401","2.785981964006595","-21.876111638686236"
"0.006","58.78573499941976","59.90728235278239","-28.655792124165487","2.793766813593729","-0.09271764721761144","-1.214265000580241","-1.1215473533626295","-187.51500940438618","2.785981964006595","-21.876111638686236"
"0.007","58.60038333267438","59.876883813428265","-32.12349400165721","2.793766813593729","-0.1231161865717354","-1.399616667325617","-1.2765004807538816","-183.19804322260174","2.785981964006595","-21.876111638686236"
"0.008","58.419270367393324","59.84312879014465","-35.285823049818816","2.793766813593729","-0.1568712098553533","-1.5807296326066762","-1.423858422751323","-179.0926775360217","2.785981964006595","-21.876111638686236"
"0.009","58.242163031403976","59.806355747657186","-38.16815809873418","2.793766813593729","-0.19364425234281413","-1.757836968596024","-1.5641927162532099","-175.18298942974306","2.785981964006595","-21.876111638686236"
"0.01","58.06888045833185","59.76682053970666","-40.78981404894847","2.793766813593729","-0.2331794602933428","-1.9311195416681528","-1.69794008137481","-171.45681196012126","2.785981964006595","-21.876111638686236"
"0.011","57.89921099437655","59.724827924040696","-43.17369225386585","2.793766813593729","-0.27517207595930415","-2.1007890056234473","-1.8256169296641431","-167.89975799456835","2.785981964006595","-21.876111638686236"
"0.012","57.733018782079554","59.68056270694121","-45.33388940403313","2.793766813593729","-0.3194372930587903","-2.2669812179204456","-1.9475439248616553","-164.5028938991105","2.785981964006595","-21.876111638686236"
"0.013","57.570126242193915","59.634275742429374","-47.28934984942185","2.793766813593729","-0.3657242575706263","-2.429873757806085","-2.064149500235459","-161.2542836001702","2.785981964006595","-21.876111638686236"
"0.014","57.41041653390589","59.58612234190067","-49.05199473972061","2.793766813593729","-0.41387765809933086","-2.589583466094112","-2.175705807994781","-158.1463449862838","2.785981964006595","-21.876111638686236"
