"time","capacitor.v","capacitor1.v","inductor.i","capacitor.C","capacitor1.C","inductor.L","inductor.IC","capacitor.IC","resistor.R","resistor1.R","resistor2.R","resistor3.R","resistor4.R","resistor5.R"
"0.0","0.7","0.0","0.1","2.987167168975845e-05","0.00030328987826539714","0.30875284130009595","0.1","0.7","290.0","290.0","2383.7931626462337","2383.7931626462337","1530.3931303577162","1643.4914581950877"
"0.001","0.6972592027538643","-0.327285184131392","0.09946957366459339","2.987167168975845e-05","0.00030328987826539714","0.30875284130009595","0.1","0.7","290.0","290.0","2383.7931626462337","2383.7931626462337","1530.3931303577162","1643.4914581950877"
"0.002","0.6878912512183785","-0.6502731170090295","0.09788624827694638","2.987167168975845e-05","0.00030328987826539714","0.30875284130009595","0.1","0.7","290.0","290.0","2383.7931626462337","2383.7931626462337","1530.3931303577162","1643.4914581950877"
"0.003","0.6720064650647829","-0.9657805203909875","0.09526839455323562","2.987167168975845e-05","0.00030328987826539714","0.30875284130009595","0.1","0.7","290.0","290.0","2383.7931626462337","2383.7931626462337","1530.3931303577162","1643.4914581950877"
"0.004","0.649779367825729","-1.2705823450647533","0.09164460523198664","2.987167168975845e-05","0.00030328987826539714","0.30875284130009595","0.1","0.7","290.0","290.0","2383.7931626462337","2383.7931626462337","1530.3931303577162","1643.4914581950877"
"0.005","0.6214582050217774","-1.5613260957642257","0.08705523107547102","2.987167168975845e-05","0.00030328987826539714","0.30875284130009595","0.1","0.7","290.0","290.0","2383.7931626462337","2383.7931626462337","1530.3931303577162","1643.4914581950877"
"0.006","0.5873540906659047","-1.8349119889524161","0.08155055615632535","2.987167168975845e-05","0.00030328987826539714","0.30875284130009595","0.1","0.7","290.0","290.0","2383.7931626462337","2383.7931626462337","1530.3931303577162","1643.4914581950877"
"0.007","0.5478443712695912","-2.088466152407217","0.07519133982685124","2.987167168975845e-05","0.00030328987826539714","0.30875284130009595","0.1","0.7","290.0","290.0","2383.7931626462337","2383.7931626462337","1530.3931303577162","1643.4914581950877"
"0.008","0.5033588554042906","-2.31933926137641","0.06804662697620124","2.987167168975845e-05","0.00030328987826539714","0.30875284130009595","0.1","0.7","290.0","290.0","2383.7931626462337","2383.7931626462337","1530.3931303577162","1643.4914581950877"
"0.009","0.4543791013316362","-2.525125524014802","0.06019362981163606","2.987167168975845e-05","0.00030328987826539714","0.30875284130009595","0.1","0.7","290.0","290.0","2383.7931626462337","2383.7931626462337","1530.3931303577162","1643.4914581950877"
"0.01","0.4014388834528221","-2.7036893648497005","0.0517177951277509","2.987167168975845e-05","0.00030328987826539714","0.30875284130009595","0.1","0.7","290.0","290.0","2383.7931626462337","2383.7931626462337","1530.3931303577162","1643.4914581950877"
"0.011","0.3451056477800511","-2.8531912595301208","0.04270984822656795","2.987167168975845e-05","0.00030328987826539714","0.30875284130009595","0.1","0.7","290.0","290.0","2383.7931626462337","2383.7931626462337","1530.3931303577162","1643.4914581950877"
"0.012","0.28598713580465895","-2.972091542635911","0.03326684541256225","2.987167168975845e-05","0.00030328987826539714","0.30875284130009595","0.1","0.7","290.0","290.0","2383.7931626462337","2383.7931626462337","1530.3931303577162","1643.4914581950877"
"0.013","0.22471835011170596","-3.0591864882953517","0.02349009160848766","2.987167168975845e-05","0.00030328987826539714","0.30875284130009595","0.1","0.7","290.0","290.0","2383.7931626462337","2383.7931626462337","1530.3931303577162","1643.4914581950877"
"0.014","0.16195198890922802","-3.1136207565678924","0.013483615804999882","2.987167168975845e-05","0.00030328987826539714","0.30875284130009595","0.1","0.7","290.0","290.0","2383.7931626462337","2383.7931626462337","1530.3931303577162","1643.4914581950877"
"0.015","0.0983610318971615","-3.134874336999307","0.003354585710109751","2.987167168975845e-05","0.00030328987826539714","0.30875284130009595","0.1","0.7","290.0","290.0","2383.7931626462337","2383.7931626462337","1530.3931303577162","1643.4914581950877"
"0.016","0.03462388579329941","-3.122790786077615","-0.006789062074944892","2.987167168975845e-05","0.00030328987826539714","0.30875284130009595","0.1","0.7","290.0","290.0","2383.7931626462337","2383.7931626462337","1530.3931303577162","1643.4914581950877"
"0.017","-0.0285820126672637","-3.077565915210112","-0.016839636523804623","2.987167168975845e-05","0.00030328987826539714","0.30875284130009595","0.1","0.7","290.0","290.0","2383.7931626462337","2383.7931626462337","1530.3931303577162","1643.4914581950877"
"0.018","-0.0905835152177019","-2.9997476173184854","-0.02669021992300831","2.987167168975845e-05","0.00030328987826539714","0.30875284130009595","0.1","0.7","290.0","290.0","2383.7931626462337","2383.7931626462337","1530.3931303577162","1643.4914581950877"
"0.019","-0.1507264170697887","-2.8902312510617243","-0.03623699745708957","2.987167168975845e-05","0.00030328987826539714","0.30875284130009595","0.1","0.7","290.0","290.0","2383.7931626462337","2383.7931626462337","1530.3931303577162","1643.4914581950877"
"0.02","-0.20837478020138891","-2.7502437457505833","-0.0453791454619142","2.987167168975845e-05","0.00030328987826539714","0.30875284130009595","0.1","0.7","290.0","290.0","2383.7931626462337","2383.7931626462337","1530.3931303577162","1643.4914581950877"
