"time","capacitor.v","capacitor1.v","inductor.i","capacitor.C","capacitor1.C","inductor.L","inductor.IC","capacitor.IC","resistor.R","resistor1.R","resistor2.R","resistor3.R","resistor4.R","resistor5.R"
"0.0","0.7000000000000001","0.0","0.1","4.959848159327015e-05","6.838456248329284e-05","0.3114272329190882","0.1","0.7","290.0","290.0","2020.6650317268966","2020.6650317268966","1403.9689926571855","1626.7994964033467"
"0.001","0.6921484615383419","-1.4372468451733469","0.0976818051967025","4.959848159327015e-05","6.838456248329284e-05","0.3114272329190882","0.1","0.7","290.0","290.0","2020.6650317268966","2020.6650317268966","1403.9689926571855","1626.7994964033467"
"0.002","0.666889961853069","-2.795281698868578","0.09086042430143206","4.959848159327015e-05","6.838456248329284e-05","0.3114272329190882","0.1","0.7","290.0","290.0","2020.6650317268966","2020.6650317268966","1403.9689926571855","1626.7994964033467"
"0.003","0.6255529719967813","-4.0119875760166375","0.07988686135478298","4.959848159327015e-05","6.838456248329284e-05","0.3114272329190882","0.1","0.7","290.0","290.0","2020.6650317268966","2020.6650317268966","1403.9689926571855","1626.7994964033467"
"0.004","0.5702254444814886","-5.031433460359037","0.06530829552001229","4.959848159327015e-05","6.838456248329284e-05","0.3114272329190882","0.1","0.7","290.0","290.0","2020.6650317268966","2020.6650317268966","1403.9689926571855","1626.7994964033467"
"0.005","0.5036241373845746","-5.808046901531767","0.04783376308260284","4.959848159327015e-05","6.838456248329284e-05","0.3114272329190882","0.1","0.7","290.0","290.0","2020.6650317268966","2020.6650317268966","1403.9689926571855","1626.7994964033467"
"0.006","0.4289706556680887","-6.3078929776672545","0.028301892166956468","4.959848159327015e-05","6.838456248329284e-05","0.3114272329190882","0.1","0.7","290.0","290.0","2020.6650317268966","2020.6650317268966","1403.9689926571855","1626.7994964033467"
"0.007","0.34983044494926474","-6.510180258813031","0.007639011053238009","4.959848159327015e-05","6.838456248329284e-05","0.3114272329190882","0.1","0.7","290.0","290.0","2020.6650317268966","2020.6650317268966","1403.9689926571855","1626.7994964033467"
"0.008","0.26994381647571325","-6.408152672665973","-0.013184742685134643","4.959848159327015e-05","6.838456248329284e-05","0.3114272329190882","0.1","0.7","290.0","290.0","2020.6650317268966","2020.6650317268966","1403.9689926571855","1626.7994964033467"
"0.009","0.19305715859779815","-6.0091133290288345","-0.03319917118360979","4.959848159327015e-05","6.838456248329284e-05","0.3114272329190882","0.1","0.7","290.0","290.0","2020.6650317268966","2020.6650317268966","1403.9689926571855","1626.7994964033467"
"0.01","0.12274208702150793","-5.334242466736683","-0.05148086912111307","4.959848159327015e-05","6.838456248329284e-05","0.3114272329190882","0.1","0.7","290.0","290.0","2020.6650317268966","2020.6650317268966","1403.9689926571855","1626.7994964033467"
"0.011","0.06222912924698618","-4.417682516854864","-0.0671962306373093","4.959848159327015e-05","6.838456248329284e-05","0.3114272329190882","0.1","0.7","290.0","290.0","2020.6650317268966","2020.6650317268966","1403.9689926571855","1626.7994964033467"
"0.012","0.014265299214298754","-3.304250913444672","-0.07963811656156915","4.959848159327015e-05","6.838456248329284e-05","0.3114272329190882","0.1","0.7","290.0","290.0","2020.6650317268966","2020.6650317268966","1403.9689926571855","1626.7994964033467"
"0.013","-0.019016311037293197","-2.0475265292739833","-0.08825944733956471","4.959848159327015e-05","6.838456248329284e-05","0.3114272329190882","0.1","0.7","290.0","290.0","2020.6650317268966","2020.6650317268966","1403.9689926571855","1626.7994964033467"
"0.014","-0.03617989391248206","-0.7070590578884149","-0.09269450818362847","4.959848159327015e-05","6.838456248329284e-05","0.3114272329190882","0.1","0.7","290.0","290.0","2020.6650317268966","2020.6650317268966","1403.9689926571855","1626.7994964033467"
"0.015","-0.03655237581285755","0.6542400684247907","-0.0927756311119219","4.959848159327015e-05","6.838456248329284e-05","0.3114272329190882","0.1","0.7","290.0","290.0","2020.6650317268966","2020.6650317268966","1403.9689926571855","1626.7994964033467"
"0.016","-0.020241561665085433","1.9729928178294003","-0.08853758570009317","4.959848159327015e-05","6.838456248329284e-05","0.3114272329190882","0.1","0.7","290.0","290.0","2020.6650317268966","2020.6650317268966","1403.9689926571855","1626.7994964033467"
