"time","capacitor.v","capacitor1.v","inductor.i","capacitor.C","capacitor1.C","inductor.L","inductor.IC","capacitor.IC","resistor.R","resistor1.R","resistor2.R","resistor3.R","resistor4.R","resistor5.R"
"0.0","0.7","0.0","0.1","1.1649719858337339e-05","2.765548330980337e-05","0.46724795155006027","0.1","0.7","290.0","290.0","2127.6137855623474","2127.6137855623474","1558.0974732037084","1877.666172732323"
"0.001","0.6240737022101256","-3.5191481207275377","0.0962029319521818","1.1649719858337339e-05","2.765548330980337e-05","0.46724795155006027","0.1","0.7","290.0","290.0","2127.6137855623474","2127.6137855623474","1558.0974732037084","1877.666172732323"
"0.002","0.3927977086388325","-6.7071281751587755","0.08518875069307584","1.1649719858337339e-05","2.765548330980337e-05","0.46724795155006027","0.1","0.7","290.0","290.0","2127.6137855623474","2127.6137855623474","1558.0974732037084","1877.666172732323"
"0.003","0.02553964533746417","-9.331050201142286","0.06791678491525178","1.1649719858337339e-05","2.765548330980337e-05","0.46724795155006027","0.1","0.7","290.0","290.0","2127.6137855623474","2127.6137855623474","1558.0974732037084","1877.666172732323"
"0.004","-0.4485366988217649","-11.204051163430153","0.04579631193426985","1.1649719858337339e-05","2.765548330980337e-05","0.46724795155006027","0.1","0.7","290.0","290.0","2127.6137855623474","2127.6137855623474","1558.0974732037084","1877.666172732323"
"0.005","-0.9897429470972404","-12.197490377957692","0.0205911203307658","1.1649719858337339e-05","2.765548330980337e-05","0.46724795155006027","0.1","0.7","290.0","290.0","2127.6137855623474","2127.6137855623474","1558.0974732037084","1877.666172732323"
"0.006","-1.5402348755737063","-12.253989450064086","-0.005743501854615549","1.1649719858337339e-05","2.765548330980337e-05","0.46724795155006027","0.1","0.7","290.0","290.0","2127.6137855623474","2127.6137855623474","1558.0974732037084","1877.666172732323"
"0.007","-2.0549573111787014","-11.386551274916089","-0.031201625715671474","1.1649719858337339e-05","2.765548330980337e-05","0.46724795155006027","0.1","0.7","290.0","290.0","2127.6137855623474","2127.6137855623474","1558.0974732037084","1877.666172732323"
"0.008","-2.4950473309840566","-9.677082000747502","-0.05388170672038838","1.1649719858337339e-05","2.765548330980337e-05","0.46724795155006027","0.1","0.7","290.0","290.0","2127.6137855623474","2127.6137855623474","1558.0974732037084","1877.666172732323"
"0.009","-2.8280340002756734","-7.270356465438462","-0.07212709532836947","1.1649719858337339e-05","2.765548330980337e-05","0.46724795155006027","0.1","0.7","290.0","290.0","2127.6137855623474","2127.6137855623474","1558.0974732037084","1877.666172732323"
"0.01","-3.0301261391096697","-4.36089192718942","-0.08464539413233943","1.1649719858337339e-05","2.765548330980337e-05","0.46724795155006027","0.1","0.7","290.0","290.0","2127.6137855623474","2127.6137855623474","1558.0974732037084","1877.666172732323"
"0.011","-3.087867243961413","-1.177421272463209","-0.09060016501003047","1.1649719858337339e-05","2.765548330980337e-05","0.46724795155006027","0.1","0.7","290.0","290.0","2127.6137855623474","2127.6137855623474","1558.0974732037084","1877.666172732323"
