"time","capacitor.v","capacitor1.v","inductor.i","capacitor.C","capacitor1.C","inductor.L","inductor.IC","capacitor.IC","resistor.R","resistor1.R","resistor2.R","resistor3.R","resistor4.R","resistor5.R"
"0.0","0.7","0.0","0.1","2.7478563552287376e-05","3.612095501166072e-05","0.27286142216623116","0.1","0.7","290.0","290.0","2183.878319925457","2183.878319925457","1537.1635714205474","1748.9789294173247"
"0.001","0.6732712787029091","-2.686311759963505","0.09503014202875144","2.7478563552287376e-05","3.612095501166072e-05","0.27286142216623116","0.1","0.7","290.0","290.0","2183.878319925457","2183.878319925457","1537.1635714205474","1748.9789294173247"
"0.002","0.5933693420970713","-5.063899498291446","0.0807152271583884","2.7478563552287376e-05","3.612095501166072e-05","0.27286142216623116","0.1","0.7","290.0","290.0","2183.878319925457","2183.878319925457","1537.1635714205474","1748.9789294173247"
"0.003","0.4689725558611419","-6.9033327973190035","0.05860228918028282","2.7478563552287376e-05","3.612095501166072e-05","0.27286142216623116","0.1","0.7","290.0","290.0","2183.878319925457","2183.878319925457","1537.1635714205474","1748.9789294173247"
"0.004","0.3131376996938034","-8.02841436290633","0.031005676097883583","2.7478563552287376e-05","3.612095501166072e-05","0.27286142216623116","0.1","0.7","290.0","290.0","2183.878319925457","2183.878319925457","1537.1635714205474","1748.9789294173247"
"0.005","0.14191454286520802","-8.337032245223103","0.0007613116428465206","2.7478563552287376e-05","3.612095501166072e-05","0.27286142216623116","0.1","0.7","290.0","290.0","2183.878319925457","2183.878319925457","1537.1635714205474","1748.9789294173247"
"0.006","-0.027399709397843825","-7.810569248458856","-0.029081603950848266","2.7478563552287376e-05","3.612095501166072e-05","0.27286142216623116","0.1","0.7","290.0","290.0","2183.878319925457","2183.878319925457","1537.1635714205474","1748.9789294173247"
"0.007","-0.1779346922542237","-6.515037290058486","-0.05555568799736736","2.7478563552287376e-05","3.612095501166072e-05","0.27286142216623116","0.1","0.7","290.0","290.0","2183.878319925457","2183.878319925457","1537.1635714205474","1748.9789294173247"
"0.008","-0.29496541669339227","-4.591447738528933","-0.07607742723334168","2.7478563552287376e-05","3.612095501166072e-05","0.27286142216623116","0.1","0.7","290.0","290.0","2183.878319925457","2183.878319925457","1537.1635714205474","1748.9789294173247"
"0.009","-0.3673349402899533","-2.240996390301794","-0.08869669376076607","2.7478563552287376e-05","3.612095501166072e-05","0.27286142216623116","0.1","0.7","290.0","290.0","2183.878319925457","2183.878319925457","1537.1635714205474","1748.9789294173247"
"0.01","-0.38849898253087783","0.2952492806608522","-0.09227921875696464","2.7478563552287376e-05","3.612095501166072e-05","0.27286142216623116","0.1","0.7","290.0","290.0","2183.878319925457","2183.878319925457","1537.1635714205474","1748.9789294173247"
"0.011","-0.3571504480196786","2.7620038032685725","-0.08661462938115856","2.7478563552287376e-05","3.612095501166072e-05","0.27286142216623116","0.1","0.7","290.0","290.0","2183.878319925457","2183.878319925457","1537.1635714205474","1748.9789294173247"
"0.012","-0.2772207136825157","4.915139509806992","-0.07241469395219843","2.7478563552287376e-05","3.612095501166072e-05","0.27286142216623116","0.1","0.7","290.0","290.0","2183.878319925457","2183.878319925457","1537.1635714205474","1748.9789294173247"
"0.013","-0.15739269826260588","6.545356209871333","-0.051225676989642865","2.7478563552287376e-05","3.612095501166072e-05","0.27286142216623116","0.1","0.7","290.0","290.0","2183.878319925457","2183.878319925457","1537.1635714205474","1748.9789294173247"
"0.014","-0.010186987574788687","7.498649137329665","-0.02526571722299963","2.7478563552287376e-05","3.612095501166072e-05","0.27286142216623116","0.1","0.7","290.0","290.0","2183.878319925457","2183.878319925457","1537.1635714205474","1748.9789294173247"
"0.015","0.1493462881247123","7.690828454523918","0.0028067958783704007","2.7478563552287376e-05","3.612095501166072e-05","0.27286142216623116","0.1","0.7","290.0","290.0","2183.878319925457","2183.878319925457","1537.1635714205474","1748.9789294173247"
"0.016","0.3051692730716532","7.1148195381039825","0.030165458823867144","2.7478563552287376e-05","3.612095501166072e-05","0.27286142216623116","0.1","0.7","290.0","290.0","2183.878319925457","2183.878319925457","1537.1635714205474","1748.9789294173247"
"0.017","0.441867581317384","5.839980911351131","0.05409969150481486","2.7478563552287376e-05","3.612095501166072e-05","0.27286142216623116","0.1","0.7","290.0","290.0","2183.878319925457","2183.878319925457","1537.1635714205474","1748.9789294173247"
"0.018","0.5461713801146425","4.004197736364381","0.07228213281808969","2.7478563552287376e-05","3.612095501166072e-05","0.27286142216623116","0.1","0.7","290.0","290.0","2183.878319925457","2183.878319925457","1537.1635714205474","1748.9789294173247"
"0.019","0.6082418602669848","1.7989339882788888","0.08299414789170761","2.7478563552287376e-05","3.612095501166072e-05","0.27286142216623116","0.1","0.7","290.0","290.0","2183.878319925457","2183.878319925457","1537.1635714205474","1748.9789294173247"
"0.02","0.6225999370138644","-0.5505595257806823","0.08528791847781468","2.7478563552287376e-05","3.612095501166072e-05","0.27286142216623116","0.1","0.7","290.0","290.0","2183.878319925457","2183.878319925457","1537.1635714205474","1748.9789294173247"
"0.021","0.5885975543251555","-2.8082598825207694","0.07906768895263487","2.7478563552287376e-05","3.612095501166072e-05","0.27286142216623116","0.1","0.7","290.0","290.0","2183.878319925457","2183.878319925457","1537.1635714205474","1748.9789294173247"
