"time","capacitor.v","capacitor1.v","inductor.i","capacitor.C","capacitor1.C","inductor.L","inductor.IC","capacitor.IC","resistor.R","resistor1.R","resistor2.R","resistor3.R","resistor4.R","resistor5.R"
"0.0","0.7","0.0","0.1","3.509328764627744e-05","0.00021131181740969575","0.261421813952489","0.1","0.7","290.0","290.0","2403.0729716349306","2403.0729716349306","1748.4356708916","1840.461998826695"
"0.001","0.6965443248924652","-0.46912836191967616","0.09910163011916655","3.509328764627744e-05","0.00021131181740969575","0.261421813952489","0.1","0.7","290.0","290.0","2403.0729716349306","2403.0729716349306","1748.4356708916","1840.461998826695"
"0.002","0.6859027060973294","-0.9282089575866918","0.09642834683599905","3.509328764627744e-05","0.00021131181740969575","0.261421813952489","0.1","0.7","290.0","290.0","2403.0729716349306","2403.0729716349306","1748.4356708916","1840.461998826695"
"0.003","0.6682806447631016","-1.369581560678229","0.09203134325313846","3.509328764627744e-05","0.00021131181740969575","0.261421813952489","0.1","0.7","290.0","290.0","2403.0729716349306","2403.0729716349306","1748.4356708916","1840.461998826695"
"0.004","0.6439953366811912","-1.7856430836357253","0.08598940616491357","3.509328764627744e-05","0.00021131181740969575","0.261421813952489","0.1","0.7","290.0","290.0","2403.0729716349306","2403.0729716349306","1748.4356708916","1840.461998826695"
"0.005","0.6135058595627673","-2.168575632386798","0.07841638942248136","3.509328764627744e-05","0.00021131181740969575","0.261421813952489","0.1","0.7","290.0","290.0","2403.0729716349306","2403.0729716349306","1748.4356708916","1840.461998826695"
"0.006","0.5773803915767936","-2.511473714948997","0.06945305281475048","3.509328764627744e-05","0.00021131181740969575","0.261421813952489","0.1","0.7","290.0","290.0","2403.0729716349306","2403.0729716349306","1748.4356708916","1840.461998826695"
"0.007","0.5362818588660263","-2.8082396638287292","0.059263521668140695","3.509328764627744e-05","0.00021131181740969575","0.261421813952489","0.1","0.7","290.0","290.0","2403.0729716349306","2403.0729716349306","1748.4356708916","1840.461998826695"
"0.008","0.4909623131929844","-3.053640404642675","0.04803389460397588","3.509328764627744e-05","0.00021131181740969575","0.261421813952489","0.1","0.7","290.0","290.0","2403.0729716349306","2403.0729716349306","1748.4356708916","1840.461998826695"
"0.009","0.442255507413847","-3.2434187138476958","0.03597040304484487","3.509328764627744e-05","0.00021131181740969575","0.261421813952489","0.1","0.7","290.0","290.0","2403.0729716349306","2403.0729716349306","1748.4356708916","1840.461998826695"
"0.01","0.39104860915598993","-3.3742772082346026","0.023292423281894226","3.509328764627744e-05","0.00021131181740969575","0.261421813952489","0.1","0.7","290.0","290.0","2403.0729716349306","2403.0729716349306","1748.4356708916","1840.461998826695"
"0.011","0.3382731964646723","-3.444010431667954","0.010230244507570355","3.509328764627744e-05","0.00021131181740969575","0.261421813952489","0.1","0.7","290.0","290.0","2403.0729716349306","2403.0729716349306","1748.4356708916","1840.461998826695"
"0.012","0.2848844996735786","-3.4515165218395385","-0.0029800606123973417","3.509328764627744e-05","0.00021131181740969575","0.261421813952489","0.1","0.7","290.0","290.0","2403.0729716349306","2403.0729716349306","1748.4356708916","1840.461998826695"
"0.013","0.23184810752632248","-3.396813660965213","-0.016099921408039758","3.509328764627744e-05","0.00021131181740969575","0.261421813952489","0.1","0.7","290.0","290.0","2403.0729716349306","2403.0729716349306","1748.4356708916","1840.461998826695"
