"time","capacitor.v","capacitor1.v","inductor.i","capacitor.C","capacitor1.C","inductor.L","inductor.IC","capacitor.IC","resistor.R","resistor1.R","resistor2.R","resistor3.R","resistor4.R","resistor5.R"
"0.0","0.7","0.0","0.1","3.4148736461495173e-05","0.0001349663202952232","0.02403311369549175","0.1","0.7","290.0","290.0","2369.761958221531","2369.761958221531","1399.1803295252935","1674.2635219759254"
"0.001","0.6957737510081613","-0.6960892465393491","0.08518097255745856","3.4148736461495173e-05","0.0001349663202952232","0.02403311369549175","0.1","0.7","290.0","290.0","2369.761958221531","2369.761958221531","1399.1803295252935","1674.2635219759254"
"0.002","0.6809296368254827","-1.1829629082989983","0.04516873872533788","3.4148736461495173e-05","0.0001349663202952232","0.02403311369549175","0.1","0.7","290.0","290.0","2369.761958221531","2369.761958221531","1399.1803295252935","1674.2635219759254"
"0.003","0.6604308804171746","-1.3157354536110393","-0.008172525353169098","3.4148736461495173e-05","0.0001349663202952232","0.02403311369549175","0.1","0.7","290.0","290.0","2369.761958221531","2369.761958221531","1399.1803295252935","1674.2635219759254"
"0.004","0.6410291349272319","-1.0528012731039538","-0.058763707113208004","3.4148736461495173e-05","0.0001349663202952232","0.02403311369549175","0.1","0.7","290.0","290.0","2369.761958221531","2369.761958221531","1399.1803295252935","1674.2635219759254"
"0.005","0.6291309960519278","-0.4751841796788018","-0.09139408565619711","3.4148736461495173e-05","0.0001349663202952232","0.02403311369549175","0.1","0.7","290.0","290.0","2369.761958221531","2369.761958221531","1399.1803295252935","1674.2635219759254"
"0.006","0.62885134582576","0.24235293421492735","-0.09634149690834143","3.4148736461495173e-05","0.0001349663202952232","0.02403311369549175","0.1","0.7","290.0","290.0","2369.761958221531","2369.761958221531","1399.1803295252935","1674.2635219759254"
"0.007","0.6407709129202931","0.8836482139497603","-0.07230800214571691","3.4148736461495173e-05","0.0001349663202952232","0.02403311369549175","0.1","0.7","290.0","290.0","2369.761958221531","2369.761958221531","1399.1803295252935","1674.2635219759254"
"0.008","0.6618631243112775","1.2579298982646059","-0.02656807077480608","3.4148736461495173e-05","0.0001349663202952232","0.02403311369549175","0.1","0.7","290.0","290.0","2369.761958221531","2369.761958221531","1399.1803295252935","1674.2635219759254"
"0.009","0.6863307181255931","1.2531767496037376","0.02704247878768894","3.4148736461495173e-05","0.0001349663202952232","0.02403311369549175","0.1","0.7","290.0","290.0","2369.761958221531","2369.761958221531","1399.1803295252935","1674.2635219759254"
"0.01","0.7074159603210572","0.8734547438828809","0.07244766570858513","3.4148736461495173e-05","0.0001349663202952232","0.02403311369549175","0.1","0.7","290.0","290.0","2369.761958221531","2369.761958221531","1399.1803295252935","1674.2635219759254"
"0.011","0.7193916611456542","0.23360705860093456","0.09608062364840596","3.4148736461495173e-05","0.0001349663202952232","0.02403311369549175","0.1","0.7","290.0","290.0","2369.761958221531","2369.761958221531","1399.1803295252935","1674.2635219759254"
"0.012","0.7193200231544329","-0.4672066766797423","0.0910978342187455","3.4148736461495173e-05","0.0001349663202952232","0.02403311369549175","0.1","0.7","290.0","290.0","2369.761958221531","2369.761958221531","1399.1803295252935","1674.2635219759254"
"0.013","0.7079878243679834","-1.0291204432420937","0.059278111385818406","3.4148736461495173e-05","0.0001349663202952232","0.02403311369549175","0.1","0.7","290.0","290.0","2369.761958221531","2369.761958221531","1399.1803295252935","1674.2635219759254"
"0.014","0.6892478808001457","-1.2838303726759306","0.009929597085549881","3.4148736461495173e-05","0.0001349663202952232","0.02403311369549175","0.1","0.7","290.0","290.0","2369.761958221531","2369.761958221531","1399.1803295252935","1674.2635219759254"
"0.015","0.6693171252171951","-1.1511288263363253","-0.04211548420169261","3.4148736461495173e-05","0.0001349663202952232","0.02403311369549175","0.1","0.7","290.0","290.0","2369.761958221531","2369.761958221531","1399.1803295252935","1674.2635219759254"
