"time","capacitor.C","capacitor.v","resistor.R","resistor.i"
"0.0","0.009049772482429804","10.0","725.2720385163981","0.01378792986484878"
"0.001","0.009049772482429804","9.998476549593299","725.2720385163981","0.013785829342112763"
"0.002","0.009049772482429804","9.996953331267772","725.2720385163981","0.013783729139368641"
"0.003","0.009049772482429804","9.995430344969686","725.2720385163981","0.013781629256542327"
"0.004","0.009049772482429804","9.993907590695114","725.2720385163981","0.013779529693628409"
"0.005","0.009049772482429804","9.99238506831078","725.2720385163981","0.013777430450443122"
"0.006","0.009049772482429804","9.990862777841176","725.2720385163981","0.01377533152702024"
"0.007","0.009049772482429804","9.989340719295637","725.2720385163981","0.01377323292337263"
"0.008","0.009049772482429804","9.987818892674161","725.2720385163981","0.013771134639500294"
"0.009","0.009049772482429804","9.986297297577577","725.2720385163981","0.013769036674852854"
"0.01","0.009049772482429804","9.984775934128841","725.2720385163981","0.013766939029599842"
"0.011","0.009049772482429804","9.98325480240298","725.2720385163981","0.013764841703844706"
"0.012","0.009049772482429804","9.981733902399995","725.2720385163981","0.013762744697587445"
"0.013","0.009049772482429804","9.980213234119883","725.2720385163981","0.013760648010828058"
"0.014","0.009049772482429804","9.97869279756265","725.2720385163981","0.013758551643566548"
"0.015","0.009049772482429804","9.97717259272829","725.2720385163981","0.013756455595802913"
"0.016","0.009049772482429804","9.975652619616808","725.2720385163981","0.013754359867537156"
"0.017","0.009049772482429804","9.974132877136501","725.2720385163981","0.013752264457264046"
"0.018","0.009049772482429804","9.972613365376619","725.2720385163981","0.013750169365106639"
"0.019","0.009049772482429804","9.971094084937894","725.2720385163981","0.013748074591893221"
"0.02","0.009049772482429804","9.969575035820325","725.2720385163981","0.01374598013762379"
"0.021","0.009049772482429804","9.968056218023918","725.2720385163981","0.013743886002298356"
"0.022","0.009049772482429804","9.966537631548666","725.2720385163981","0.01374179218591691"
"0.023","0.009049772482429804","9.965019276394576","725.2720385163981","0.013739698688479456"
"0.024","0.009049772482429804","9.963501152561642","725.2720385163981","0.013737605509985991"
"0.025","0.009049772482429804","9.961983260049866","725.2720385163981","0.013735512650436515"
"0.026","0.009049772482429804","9.96046559885925","725.2720385163981","0.013733420109831033"
"0.027","0.009049772482429804","9.958948168989792","725.2720385163981","0.013731327888169543"
"0.028","0.009049772482429804","9.957430970441493","725.2720385163981","0.013729235985452044"
"0.029","0.009049772482429804","9.95591400321435","725.2720385163981","0.01372714440167853"
"0.03","0.009049772482429804","9.954397267308368","725.2720385163981","0.013725053136849012"
"0.031","0.009049772482429804","9.952880762723543","725.2720385163981","0.013722962190963485"
"0.032","0.009049772482429804","9.951364489459877","725.2720385163981","0.013720871564021948"
"0.033","0.009049772482429804","9.949848445967246","725.2720385163981","0.013718781253887102"
"0.034","0.009049772482429804","9.948332628199367","725.2720385163981","0.01371669125497996"
"0.035","0.009049772482429804","9.946817040951915","725.2720385163981","0.013714601573912768"
"0.036","0.009049772482429804","9.945301684224889","725.2720385163981","0.013712512210685522"
"0.037","0.009049772482429804","9.943786558018289","725.2720385163981","0.013710423165298222"
"0.038","0.009049772482429804","9.942271662332116","725.2720385163981","0.013708334437750871"
"0.039","0.009049772482429804","9.940756997166371","725.2720385163981","0.013706246028043469"
"0.04","0.009049772482429804","9.939242562521052","725.2720385163981","0.013704157936176013"
"0.041","0.009049772482429804","9.93772835839616","725.2720385163981","0.013702070162148507"
"0.042","0.009049772482429804","9.936214384791693","725.2720385163981","0.013699982705960944"
"0.043","0.009049772482429804","9.934700641707655","725.2720385163981","0.013697895567613333"
"0.044","0.009049772482429804","9.933187129144043","725.2720385163981","0.013695808747105668"
"0.045","0.009049772482429804","9.931673847100857","725.2720385163981","0.01369372224443795"
"0.046","0.009049772482429804","9.930160795578098","725.2720385163981","0.013691636059610178"
"0.047","0.009049772482429804","9.928647974575767","725.2720385163981","0.013689550192622357"
"0.048","0.009049772482429804","9.927135384093862","725.2720385163981","0.013687464643474484"
"0.049","0.009049772482429804","9.925623024132383","725.2720385163981","0.013685379412166555"
"0.05","0.009049772482429804","9.924110894691331","725.2720385163981","0.013683294498698576"
"0.051","0.009049772482429804","9.922598995770707","725.2720385163981","0.013681209903070545"
"0.052","0.009049772482429804","9.921087327370511","725.2720385163981","0.013679125625282463"
"0.053","0.009049772482429804","9.919575889490739","725.2720385163981","0.013677041665334327"
"0.054","0.009049772482429804","9.918064682131394","725.2720385163981","0.013674958023226137"
"0.055","0.009049772482429804","9.916553705292475","725.2720385163981","0.013672874698957895"
"0.056","0.009049772482429804","9.915042958973986","725.2720385163981","0.013670791692529605"
"0.057","0.009049772482429804","9.91353244317592","725.2720385163981","0.013668709003941258"
"0.058","0.009049772482429804","9.912022157898285","725.2720385163981","0.013666626633192862"
"0.059","0.009049772482429804","9.910512103141075","725.2720385163981","0.013664544580284411"
"0.06","0.009049772482429804","9.909002278904289","725.2720385163981","0.013662462845215908"
"0.061","0.009049772482429804","9.907492685187933","725.2720385163981","0.013660381427987353"
"0.062","0.009049772482429804","9.905983321992002","725.2720385163981","0.013658300328598745"
"0.063","0.009049772482429804","9.904474189316497","725.2720385163981","0.013656219547050085"
"0.064","0.009049772482429804","9.90296528716142","725.2720385163981","0.013654139083341371"
"0.065","0.009049772482429804","9.901456615526769","725.2720385163981","0.013652058937472606"
"0.066","0.009049772482429804","9.89994816212182","725.2720385163981","0.013649979092497424"
"0.067","0.009049772482429804","9.898439923931177","725.2720385163981","0.013647899544258216"
"0.068","0.009049772482429804","9.896931914670272","725.2720385163981","0.013645820311665727"
"0.069","0.009049772482429804","9.895424134339105","725.2720385163981","0.013643741394719954"
"0.07","0.009049772482429804","9.893916582937678","725.2720385163981","0.0136416627934209"
"0.071","0.009049772482429804","9.892409260465989","725.2720385163981","0.013639584507768565"
"0.072","0.009049772482429804","9.89090216692404","725.2720385163981","0.013637506537762948"
"0.073","0.009049772482429804","9.889395302311828","725.2720385163981","0.013635428883404048"
"0.074","0.009049772482429804","9.887888666629355","725.2720385163981","0.013633351544691866"
"0.075","0.009049772482429804","9.88638225987662","725.2720385163981","0.0136312745216264"
"0.076","0.009049772482429804","9.884876082053625","725.2720385163981","0.013629197814207657"
"0.077","0.009049772482429804","9.883370133160367","725.2720385163981","0.013627121422435629"
"0.078","0.009049772482429804","9.88186441319685","725.2720385163981","0.013625045346310321"
"0.079","0.009049772482429804","9.88035892216307","725.2720385163981","0.01362296958583173"
"0.08","0.009049772482429804","9.87885366005903","725.2720385163981","0.013620894140999859"
"0.081","0.009049772482429804","9.877348626884729","725.2720385163981","0.013618819011814704"
"0.082","0.009049772482429804","9.875843822640165","725.2720385163981","0.013616744198276267"
"0.083","0.009049772482429804","9.87433924732534","725.2720385163981","0.013614669700384548"
"0.084","0.009049772482429804","9.872834900940255","725.2720385163981","0.013612595518139549"
"0.085","0.009049772482429804","9.871330783484908","725.2720385163981","0.013610521651541266"
"0.086","0.009049772482429804","9.8698268949593","725.2720385163981","0.013608448100589704"
"0.087","0.009049772482429804","9.868323235363428","725.2720385163981","0.013606374865284855"
"0.088","0.009049772482429804","9.866819804697297","725.2720385163981","0.013604301945626727"
"0.089","0.009049772482429804","9.865316602960904","725.2720385163981","0.013602229341615316"
"0.09","0.009049772482429804","9.863813630154251","725.2720385163981","0.013600157053250626"
"0.091","0.009049772482429804","9.862310886277337","725.2720385163981","0.013598085080532653"
"0.092","0.009049772482429804","9.860808371330162","725.2720385163981","0.0135960134234614"
