"time","capacitor.C","capacitor.v","resistor.R","resistor.i"
"0.0","0.006868858390820362","10.0","597.9321061654456","0.01672430681826113"
"0.001","0.006868858390820362","9.997565494873978","597.9321061654456","0.01672023527719331"
"0.002","0.006868858390820362","9.995131582395684","597.9321061654456","0.016716164727287732"
"0.003","0.006868858390820362","9.992698262343348","597.9321061654456","0.0167120951681735"
"0.004","0.006868858390820362","9.990265534700924","597.9321061654456","0.016708026599823785"
"0.005","0.006868858390820362","9.987833398924577","597.9321061654456","0.016703959021329054"
"0.006","0.006868858390820362","9.985401855114254","597.9321061654456","0.016699892432856467"
"0.007","0.006868858390820362","9.982970903308033","597.9321061654456","0.016695826834469702"
"0.008","0.006868858390820362","9.98054054350592","597.9321061654456","0.016691762226168774"
"0.009","0.006868858390820362","9.978110774080351","597.9321061654456","0.016687698605231685"
"0.01","0.006868858390820362","9.975681595532658","597.9321061654456","0.01668363597249689"
"0.011","0.006868858390820362","9.973253008168758","597.9321061654456","0.01667957432847601"
"0.012","0.006868858390820362","9.970825011988648","597.9321061654456","0.016675513673169037"
"0.013","0.006868858390820362","9.968397606992333","597.9321061654456","0.01667145400657598"
"0.014","0.006868858390820362","9.965970793179808","597.9321061654456","0.016667395328696835"
"0.015","0.006868858390820362","9.963544570551077","597.9321061654456","0.016663337639531605"
"0.016","0.006868858390820362","9.96111893910614","597.9321061654456","0.016659280939080288"
"0.017","0.006868858390820362","9.958693894398351","597.9321061654456","0.016655225219906183"
"0.018","0.006868858390820362","9.956269436791208","597.9321061654456","0.01665117048261721"
"0.019","0.006868858390820362","9.953845568731605","597.9321061654456","0.016647116731305634"
"0.02","0.006868858390820362","9.951422290219542","597.9321061654456","0.01664306396597145"
"0.021","0.006868858390820362","9.948999601255018","597.9321061654456","0.016639012186614656"
"0.022","0.006868858390820362","9.946577501838032","597.9321061654456","0.016634961393235257"
"0.023","0.006868858390820362","9.944155991968586","597.9321061654456","0.016630911585833248"
"0.024","0.006868858390820362","9.941735071646677","597.9321061654456","0.016626862764408633"
"0.025","0.006868858390820362","9.93931474087231","597.9321061654456","0.016622814928961414"
"0.026","0.006868858390820362","9.936894999645483","597.9321061654456","0.01661876807949159"
"0.027","0.006868858390820362","9.934475847966192","597.9321061654456","0.01661472221599915"
"0.028","0.006868858390820362","9.932057285834444","597.9321061654456","0.016610677338484113"
"0.029","0.006868858390820362","9.929639313250231","597.9321061654456","0.01660663344694646"
"0.03","0.006868858390820362","9.92722193021356","597.9321061654456","0.016602590541386207"
"0.031","0.006868858390820362","9.924805136724427","597.9321061654456","0.016598548621803343"
"0.032","0.006868858390820362","9.922388932782834","597.9321061654456","0.01659450768819787"
"0.033","0.006868858390820362","9.919973312087661","597.9321061654456","0.016590467730031613"
"0.034","0.006868858390820362","9.917558258191066","597.9321061654456","0.016586428719796684"
"0.035","0.006868858390820362","9.915143790587104","597.9321061654456","0.016582390690095542"
"0.036","0.006868858390820362","9.912729909275765","597.9321061654456","0.016578353640928172"
"0.037","0.006868858390820362","9.910316614257058","597.9321061654456","0.01657431757229459"
"0.038","0.006868858390820362","9.907903905530977","597.9321061654456","0.01657028248419478"
"0.039","0.006868858390820362","9.905491783097526","597.9321061654456","0.016566248376628755"
"0.04","0.006868858390820362","9.903080246956707","597.9321061654456","0.01656221524959652"
"0.041","0.006868858390820362","9.900669297108509","597.9321061654456","0.016558183103098048"
"0.042","0.006868858390820362","9.898258933552945","597.9321061654456","0.016554151937133367"
"0.043","0.006868858390820362","9.895849156290005","597.9321061654456","0.016550121751702458"
"0.044","0.006868858390820362","9.893439965319699","597.9321061654456","0.01654609254680534"
"0.045","0.006868858390820362","9.89103136064202","597.9321061654456","0.016542064322442"
"0.046","0.006868858390820362","9.888623342256965","597.9321061654456","0.016538037078612434"
"0.047","0.006868858390820362","9.886215910164543","597.9321061654456","0.016534010815316653"
"0.048","0.006868858390820362","9.883809064364746","597.9321061654456","0.01652998553255465"
"0.049","0.006868858390820362","9.88140280485758","597.9321061654456","0.016525961230326427"
"0.05","0.006868858390820362","9.87899713164304","597.9321061654456","0.016521937908631983"
