"time","capacitor.C","capacitor.IC","capacitor.v","inductor.L","inductor.i","resistor.R","resistor.v","resistor.LossPower"
"0.0","0.13278417549766286","10.0","10.0","0.16697494714558309","0.0","0.0211410971521963","-0.0","0.0"
"0.001","0.13278417549766286","10.0","9.999774500119994","0.16697494714558309","0.05988487050034584","0.0211410971521963","-0.0012660318651945056","7.581615429648427e-05"
"0.002","0.13278417549766286","10.0","9.999098068186948","0.16697494714558309","0.11975878647248954","0.0211410971521963","-0.0025318321396440332","0.0003032091445958161"
"0.003","0.13278417549766286","10.0","9.997970790428914","0.16697494714558309","0.179619357298162","0.0211410971521963","-0.003797350283055502","0.0006820776172784228"
"0.004","0.13278417549766286","10.0","9.996392764927995","0.16697494714558309","0.23946426873322615","0.0211410971521963","-0.005062537369768776","0.00121229680918631"
"0.005","0.13278417549766286","10.0","9.994364121301507","0.16697494714558309","0.2992908031252008","0.0211410971521963","-0.006327335945628725","0.001893713456810173"
"0.006","0.13278417549766286","10.0","9.99188499999272","0.16697494714558309","0.3590964235056376","0.0211410971521963","-0.00759169237633891","0.0027261495806983173"
"0.007","0.13278417549766286","10.0","9.988955584030744","0.16697494714558309","0.4188783963238422","0.0211410971521963","-0.008855548871638533","0.0037093981099193592"
"0.008","0.13278417549766286","10.0","9.9855760206172","0.16697494714558309","0.4786344454985162","0.0211410971521963","-0.010118857312671734","0.004843233658929241"
"0.009","0.13278417549766286","10.0","9.981746539055772","0.16697494714558309","0.5383616170595512","0.0211410971521963","-0.011381555249269473","0.006127392488649337"
"0.01","0.13278417549766286","10.0","9.97746732802754","0.16697494714558309","0.5980572437423829","0.0211410971521963","-0.012643586292532458","0.007561588369130936"
"0.011","0.13278417549766286","10.0","9.972738644876321","0.16697494714558309","0.6577185222202998","0.0211410971521963","-0.013904891177058338","0.009145504476608895"
"0.012","0.13278417549766286","10.0","9.967560779397266","0.16697494714558309","0.7173425605168481","0.0211410971521963","-0.015165408763291938","0.010878793153544486"
"0.013","0.13278417549766286","10.0","9.961933974844177","0.16697494714558309","0.7769266356054337","0.0211410971521963","-0.016425081483463486","0.012761083296492393"
"0.014","0.13278417549766286","10.0","9.95585862584656","0.16697494714558309","0.8364680340233615","0.0211410971521963","-0.017683851971994523","0.014791976892974403"
"0.015","0.13278417549766286","10.0","9.949334986548282","0.16697494714558309","0.8959639694141779","0.0211410971521963","-0.018941661322252567","0.016971046065584416"
"0.016","0.13278417549766286","10.0","9.942363601741853","0.16697494714558309","0.9554120302266337","0.0211410971521963","-0.02019845855139837","0.019297850292040026"
"0.017","0.13278417549766286","10.0","9.9349448128504","0.16697494714558309","1.014809516367399","0.0211410971521963","-0.02145418657649652","0.021771912703750375"
"0.018","0.13278417549766286","10.0","9.92707899422223","0.16697494714558309","1.0741537744576415","0.0211410971521963","-0.02270878930220735","0.024392731742329334"
"0.019","0.13278417549766286","10.0","9.918766529357175","0.16697494714558309","1.1334421641027936","0.0211410971521963","-0.02396221090769278","0.027159780187902872"
"0.02","0.13278417549766286","10.0","9.910007841633469","0.16697494714558309","1.1926719752281563","0.0211410971521963","-0.02521439409900031","0.030072501214235867"
"0.021","0.13278417549766286","10.0","9.900803428265231","0.16697494714558309","1.2518403687444444","0.0211410971521963","-0.026465278854667536","0.03313030444035155"
"0.022","0.13278417549766286","10.0","9.891153632192472","0.16697494714558309","1.3109447751278998","0.0211410971521963","-0.027714810852143057","0.03633258648027496"
"0.023","0.13278417549766286","10.0","9.881058858791306","0.16697494714558309","1.3699825157591872","0.0211410971521963","-0.028962933462475273","0.03967871244868782"
"0.024","0.13278417549766286","10.0","9.870519588825823","0.16697494714558309","1.4289509331219608","0.0211410971521963","-0.030209590502852927","0.043168022538284015"
"0.025","0.13278417549766286","10.0","9.859536872870164","0.16697494714558309","1.4878475292040474","0.0211410971521963","-0.03145472916255798","0.04679984106629439"
"0.026","0.13278417549766286","10.0","9.848110872873308","0.16697494714558309","1.5466695572447313","0.0211410971521963","-0.0326982913720553","0.05057345183907599"
"0.027","0.13278417549766286","10.0","9.836242081608926","0.16697494714558309","1.6054143630894493","0.0211410971521963","-0.03394022101960539","0.05448811831130493"
"0.028","0.13278417549766286","10.0","9.82393099185068","0.16697494714558309","1.664079292583639","0.0211410971521963","-0.0351804619934688","0.05854307830685716"
"0.029","0.13278417549766286","10.0","9.81117873793242","0.16697494714558309","1.722661801365223","0.0211410971521963","-0.036418960503039666","0.06273755210401522"
"0.03","0.13278417549766286","10.0","9.79798561760747","0.16697494714558309","1.7811592019051132","0.0211410971521963","-0.03765565973100442","0.06707072483368634"
"0.031","0.13278417549766286","10.0","9.784352189924574","0.16697494714558309","1.8395688513906354","0.0211410971521963","-0.03889050380540358","0.0715417594153094"
"0.032","0.13278417549766286","10.0","9.77027903125287","0.16697494714558309","1.8978881099732208","0.0211410971521963","-0.04012343691694207","0.07614979385592494"
"0.033","0.13278417549766286","10.0","9.755767225851866","0.16697494714558309","1.9561144363484837","0.0211410971521963","-0.041354405339656994","0.08089394929150986"
"0.034","0.13278417549766286","10.0","9.740817357048238","0.16697494714558309","2.0142451920178015","0.0211410971521963","-0.04258335329279263","0.08577331463000297"
"0.035","0.13278417549766286","10.0","9.72542999173678","0.16697494714558309","2.0722777352943282","0.0211410971521963","-0.04381022492819072","0.09078695369692619"
"0.036","0.13278417549766286","10.0","9.709605791026885","0.16697494714558309","2.1302094427713474","0.0211410971521963","-0.045034964784154995","0.09593390723808207"
"0.037","0.13278417549766286","10.0","9.693345787872444","0.16697494714558309","2.188037772319964","0.0211410971521963","-0.04625751911729152","0.10121319908244669"
"0.038","0.13278417549766286","10.0","9.676650830014951","0.16697494714558309","2.2457601413275294","0.0211410971521963","-0.04747783332833539","0.10662382568536738"
"0.039","0.13278417549766286","10.0","9.659521503399695","0.16697494714558309","2.3033739099579473","0.0211410971521963","-0.048695851608255215","0.1121647541176388"
"0.04","0.13278417549766286","10.0","9.64195855256491","0.16697494714558309","2.360876473040389","0.0211410971521963","-0.049911518880881404","0.11783493065958407"
"0.041","0.13278417549766286","10.0","9.62396290378815","0.16697494714558309","2.4182652738575547","0.0211410971521963","-0.05112478109440515","0.12363328275416921"
"0.042","0.13278417549766286","10.0","9.605535608611794","0.16697494714558309","2.4755377890890036","0.0211410971521963","-0.05233558490306386","0.12955871814161055"
"0.043","0.13278417549766286","10.0","9.58667740227319","0.16697494714558309","2.532691411084197","0.0211410971521963","-0.053543875178264144","0.13561011278015395"
"0.044","0.13278417549766286","10.0","9.567389179712226","0.16697494714558309","2.5897235747708987","0.0211410971521963","-0.054749597691564664","0.14178632385106738"
"0.045","0.13278417549766286","10.0","9.547671854193089","0.16697494714558309","2.6466317199623135","0.0211410971521963","-0.05595269831780766","0.14808618618539174"
"0.046","0.13278417549766286","10.0","9.527526357304279","0.16697494714558309","2.703413291357093","0.0211410971521963","-0.05715312303511906","0.1545085124557081"
"0.047","0.13278417549766286","10.0","9.506953638958597","0.16697494714558309","2.760065738539331","0.0211410971521963","-0.05835081792490843","0.16105209337028642"
"0.048","0.13278417549766286","10.0","9.485954667393159","0.16697494714558309","2.816586515978567","0.0211410971521963","-0.059545729171868976","0.16771569786959775"
"0.049","0.13278417549766286","10.0","9.464530443962806","0.16697494714558309","2.8729730896542085","0.0211410971521963","-0.060737803204025186","0.17449807412987753"
"0.05","0.13278417549766286","10.0","9.44268211949497","0.16697494714558309","2.929222989158665","0.0211410971521963","-0.06192698779425018","0.18139795629626568"
"0.051","0.13278417549766286","10.0","9.420410644105067","0.16697494714558309","2.9853336508863983","0.0211410971521963","-0.06311322874511022","0.18841404558886826"
"0.052","0.13278417549766286","10.0","9.397717079069245","0.16697494714558309","3.041302557689012","0.0211410971521963","-0.06429647284132649","0.19554502730270834"
"0.053","0.13278417549766286","10.0","9.374602505783582","0.16697494714558309","3.0971271981076223","0.0211410971521963","-0.06547666698790275","0.2027895661696691"
"0.054","0.13278417549766286","10.0","9.351068025764084","0.16697494714558309","3.1528050663728653","0.0211410971521963","-0.06665375821012544","0.21014630657767544"
"0.055","0.13278417549766286","10.0","9.32711476064669","0.16697494714558309","3.208333662404887","0.0211410971521963","-0.06782769365356348","0.21761387279201402"
"0.056","0.13278417549766286","10.0","9.302743852187266","0.16697494714558309","3.263710491813353","0.0211410971521963","-0.06899842058406845","0.22519086917877462"
"0.057","0.13278417549766286","10.0","9.2779564622616","0.16697494714558309","3.3189330658974407","0.0211410971521963","-0.07016588638777452","0.23287588043038798"
"0.058","0.13278417549766286","10.0","9.252753751207177","0.16697494714558309","3.3739990093758836","0.0211410971521963","-0.07133004084862962","0.24066748716201766"
"0.059","0.13278417549766286","10.0","9.22713692495122","0.16697494714558309","3.428905825967811","0.0211410971521963","-0.07249083119251738","0.24856423340527198"
"0.06","0.13278417549766286","10.0","9.201107208432155","0.16697494714558309","3.483651030596731","0.0211410971521963","-0.07364820488219424","0.2565646448394552"
"0.061","0.13278417549766286","10.0","9.174665841304234","0.16697494714558309","3.538232170756182","0.0211410971521963","-0.07480211006898284","0.26466723228652"
"0.062","0.13278417549766286","10.0","9.147814083145025","0.16697494714558309","3.592646800607233","0.0211410971521963","-0.07595249504516471","0.2728704883221477"
"0.063","0.13278417549766286","10.0","9.120553213455388","0.16697494714558309","3.6468924809784795","0.0211410971521963","-0.07709930824398023","0.2811728875236136"
"0.064","0.13278417549766286","10.0","9.0928845316595","0.16697494714558309","3.700966779366041","0.0211410971521963","-0.0782424982396285","0.289572886719471"
"0.065","0.13278417549766286","10.0","9.064809357104846","0.16697494714558309","3.7548672699335657","0.0211410971521963","-0.0793820137472676","0.29806892524103146"
"0.066","0.13278417549766286","10.0","9.036328937730726","0.16697494714558309","3.8085915964592445","0.0211410971521963","-0.08051780495378329","0.30665943531232354"
"0.067","0.13278417549766286","10.0","9.007444533066824","0.16697494714558309","3.86213741513197","0.0211410971521963","-0.08164982230843726","0.3153428336762925"
"0.068","0.13278417549766286","10.0","8.978157602159904","0.16697494714558309","3.915502265029472","0.0211410971521963","-0.08277801378463273","0.32411750046837035"
"0.069","0.13278417549766286","10.0","8.948469524668706","0.16697494714558309","3.968683760343855","0.0211410971521963","-0.08390232894377317","0.3329818103341808"
"0.07","0.13278417549766286","10.0","8.918381698833004","0.16697494714558309","4.021679522859862","0.0211410971521963","-0.08502271750777879","0.34193412197893264"
"0.071","0.13278417549766286","10.0","8.8878955414736","0.16697494714558309","4.0744871819548765","0.0211410971521963","-0.08613912935908656","0.3509727784383512"
"0.072","0.13278417549766286","10.0","8.857012487992343","0.16697494714558309","4.127104374598925","0.0211410971521963","-0.08725151454065022","0.36009610735109926"
"0.073","0.13278417549766286","10.0","8.825733992372113","0.16697494714558309","4.179528745354672","0.0211410971521963","-0.08835982325594022","0.3693024212326604"
"0.074","0.13278417549766286","10.0","8.794061510553119","0.16697494714558309","4.231757956609165","0.0211410971521963","-0.08946400608525405","0.3785900195814046"
"0.075","0.13278417549766286","10.0","8.761996325512","0.16697494714558309","4.283789796236095","0.0211410971521963","-0.09056401626181447","0.38795720876852063"
"0.076","0.13278417549766286","10.0","8.7295400700409","0.16697494714558309","4.3356218558299275","0.0211410971521963","-0.09165980286928611","0.3974022446211396"
"0.077","0.13278417549766286","10.0","8.696694254070708","0.16697494714558309","4.387251821634233","0.0211410971521963","-0.0927513169923195","0.4069233844335279"
"0.078","0.13278417549766286","10.0","8.663460404809925","0.16697494714558309","4.438677388287478","0.0211410971521963","-0.0938385098930425","0.41651887201283855"
"0.079","0.13278417549766286","10.0","8.629840066744656","0.16697494714558309","4.489896258823017","0.0211410971521963","-0.09492133301106011","0.42618693796885254"
"0.08","0.13278417549766286","10.0","8.59583480163861","0.16697494714558309","4.540906144669091","0.0211410971521963","-0.09599973796345439","0.4359258000048726"
"0.081","0.13278417549766286","10.0","8.56144618853311","0.16697494714558309","4.59170476564883","0.0211410971521963","-0.09707367654478465","0.44573366320974067"
"0.082","0.13278417549766286","10.0","8.526675823747086","0.16697494714558309","4.642289849980254","0.0211410971521963","-0.09814310072708733","0.45560872035094724"
"0.083","0.13278417549766286","10.0","8.491525281540826","0.16697494714558309","4.69265922342947","0.0211410971521963","-0.09920796454467247","0.46554916985822115"
"0.084","0.13278417549766286","10.0","8.455996198445051","0.16697494714558309","4.742810618183994","0.0211410971521963","-0.100268220053496","0.4755531787361301"
"0.085","0.13278417549766286","10.0","8.420090229201705","0.16697494714558309","4.792741772710249","0.0211410971521963","-0.10132381944225688","0.4856189020114554"
"0.086","0.13278417549766286","10.0","8.38380903465672","0.16697494714558309","4.842450459193878","0.0211410971521963","-0.10237471561251535","0.4957444886276676"
"0.087","0.13278417549766286","10.0","8.347154292623033","0.16697494714558309","4.891934458919365","0.0211410971521963","-0.10342086165819112","0.5059280769168376"
"0.088","0.13278417549766286","10.0","8.310127697880596","0.16697494714558309","4.941191562270021","0.0211410971521963","-0.10446221086556311","0.5161677949049921"
"0.089","0.13278417549766286","10.0","8.272730962176379","0.16697494714558309","4.990219568727993","0.0211410971521963","-0.10549871671326962","0.526461760618249"
"0.09","0.13278417549766286","10.0","8.234965814224362","0.16697494714558309","5.039016286874263","0.0211410971521963","-0.10653033287230824","0.5368080823896979"
"0.091","0.13278417549766286","10.0","8.196834013997632","0.16697494714558309","5.087579581997172","0.0211410971521963","-0.10755701421253244","0.5472048694082597"
"0.092","0.13278417549766286","10.0","8.15833734401668","0.16697494714558309","5.135907347072772","0.0211410971521963","-0.10857871618914422","0.5576502262115551"
"0.093","0.13278417549766286","10.0","8.119477572025179","0.16697494714558309","5.183997378433828","0.0211410971521963","-0.10959539221420048","0.5681422259268425"
"0.094","0.13278417549766286","10.0","8.080256499755063","0.16697494714558309","5.231847538211519","0.0211410971521963","-0.11060699709080876","0.5786789454385165"
"0.095","0.13278417549766286","10.0","8.040675946537563","0.16697494714558309","5.279455699742078","0.0211410971521963","-0.11161348585896376","0.589258454086188"
"0.096","0.13278417549766286","10.0","8.00073774933633","0.16697494714558309","5.326819747677142","0.0211410971521963","-0.11261481379788023","0.5998788140195327"
"0.097","0.13278417549766286","10.0","7.96044376278058","0.16697494714558309","5.37393757809411","0.0211410971521963","-0.11361093642832606","0.6105380805546424"
"0.098","0.13278417549766286","10.0","7.9197958591982065","0.16697494714558309","5.420807098606493","0.0211410971521963","-0.1146018095149552","0.6212343025318182"
"0.099","0.13278417549766286","10.0","7.878795924536463","0.16697494714558309","5.467426227303779","0.0211410971521963","-0.11558738904389528","0.6319655224041585"
"0.1","0.13278417549766286","10.0","7.837445789689672","0.16697494714558309","5.5137928733069765","0.0211410971521963","-0.11656763081167036","0.6427297720276668"
"0.101","0.13278417549766286","10.0","7.795747419324018","0.16697494714558309","5.559904990612534","0.0211410971521963","-0.11754249156352062","0.6535250854530499"
"0.102","0.13278417549766286","10.0","7.753702746854487","0.16697494714558309","5.605760531224671","0.0211410971521963","-0.11851192800256831","0.6643494884761373"
"0.103","0.13278417549766286","10.0","7.711313722298873","0.16697494714558309","5.651357458876437","0.0211410971521963","-0.11947589707989596","0.6752010021184236"
"0.104","0.13278417549766286","10.0","7.668582312243611","0.16697494714558309","5.6966937491209","0.0211410971521963","-0.12043435599647431","0.6860776429845165"
"0.105","0.13278417549766286","10.0","7.625510499809591","0.16697494714558309","5.741767389422346","0.0211410971521963","-0.12138726220509034","0.6969774236204475"
"0.106","0.13278417549766286","10.0","7.582100284617999","0.16697494714558309","5.786576379247484","0.0211410971521963","-0.12233457341227535","0.7078983528727899"
"0.107","0.13278417549766286","10.0","7.538353682756145","0.16697494714558309","5.831118730156637","0.0211410971521963","-0.12327624758023298","0.7188384362485234"
"0.108","0.13278417549766286","10.0","7.494272621506367","0.16697494714558309","5.875392464116529","0.0211410971521963","-0.12421224289116954","0.7297956758337895"
