"time","capacitor.C","capacitor.IC","capacitor.v","inductor.L","inductor.i","resistor.R","resistor.v","resistor.LossPower"
"0.0","0.10265462919768305","10.0","10.0","0.960756445583927","0.0","0.011913014453811495","-0.0","0.0"
"0.001","0.10265462919768305","10.0","9.99994930381783","0.960756445583927","0.010408378669135934","0.011913014453811495","-0.00012399516552615963","1.290588635938459e-06"
"0.002","0.10265462919768305","10.0","9.999797217353635","0.960756445583927","0.020816496464365654","0.011913014453811495","-0.0002479872232577039","5.16222515615185e-06"
"0.003","0.10265462919768305","10.0","9.99954374623793","0.960756445583927","0.031224205307509318","0.011913014453811495","-0.0003719744091371361","1.1614605320037407e-05"
"0.004","0.10265462919768305","10.0","9.999188894043503","0.960756445583927","0.041631422234542984","0.011913014453811495","-0.0004959557348128398","2.064734260563636e-05"
"0.005","0.10265462919768305","10.0","9.998732664549431","0.960756445583927","0.05203808817645993","0.011913014453811495","-0.0006199304965948842","3.225999784508118e-05"
"0.006","0.10265462919768305","10.0","9.99817506782997","0.960756445583927","0.062444029525901196","0.011913014453811495","-0.0007438966262962927","4.645190289666399e-05"
"0.007","0.10265462919768305","10.0","9.997516099707285","0.960756445583927","0.07284932166187987","0.011913014453811495","-0.0008678550219083376","6.322264964687828e-05"
"0.008","0.10265462919768305","10.0","9.996755787066121","0.960756445583927","0.08325359432377659","0.011913014453811495","-0.000991801272510909","8.257102079142862e-05"
"0.009","0.10265462919768305","10.0","9.995894118934775","0.960756445583927","0.09365699861546171","0.011913014453811495","-0.0011157371782065987","0.00010449659535451457"
"0.01","0.10265462919768305","10.0","9.994931120210804","0.960756445583927","0.10405926626954963","0.011913014453811495","-0.0012396595431221637","0.00012899806248133747"
"0.011","0.10265462919768305","10.0","9.993866794441251","0.960756445583927","0.11446035906712627","0.011913014453811495","-0.0013635679119551288","0.00015607447281479567"
"0.012","0.10265462919768305","10.0","9.99270114689773","0.960756445583927","0.12486025135526908","0.011913014453811495","-0.001487461979101857","0.00018572487659206387"
"0.013","0.10265462919768305","10.0","9.991434207016004","0.960756445583927","0.135258706386951","0.011913014453811495","-0.0016113389241915925","0.00021794761843709612"
"0.014","0.10265462919768305","10.0","9.990065978575284","0.960756445583927","0.145655693766578","0.011913014453811495","-0.0017351983851211846","0.00025274152460747195"
"0.015","0.10265462919768305","10.0","9.988596473530952","0.960756445583927","0.15605111733892746","0.011913014453811495","-0.0018590392163920764","0.00029010514689486766"
"0.016","0.10265462919768305","10.0","9.987025703838396","0.960756445583927","0.16644488094877702","0.011913014453811495","-0.001982860272505714","0.00033003694199527315"
"0.017","0.10265462919768305","10.0","9.98535369793365","0.960756445583927","0.1768368373543525","0.011913014453811495","-0.0021066597993687135","0.00037253505630191805"
"0.018","0.10265462919768305","10.0","9.983580468621344","0.960756445583927","0.187226887767965","0.011913014453811495","-0.0022304366201219097","0.000417597706749124"
"0.019","0.10265462919768305","10.0","9.981706027596443","0.960756445583927","0.19761493684161247","0.011913014453811495","-0.002354189598883175","0.00046522302889647957"
"0.02","0.10265462919768305","10.0","9.97973038983951","0.960756445583927","0.20800087904267803","0.011913014453811495","-0.0024779174784409197","0.0005154090137109275"
"0.021","0.10265462919768305","10.0","9.977653575501998","0.960756445583927","0.21838460460550177","0.011913014453811495","-0.002601618951155251","0.0005681535259822196"
"0.022","0.10265462919768305","10.0","9.975475638134746","0.960756445583927","0.2287659764227674","0.011913014453811495","-0.0027252923836647274","0.0006234541731865925"
"0.023","0.10265462919768305","10.0","9.973196576149727","0.960756445583927","0.23914490252535356","0.011913014453811495","-0.002848936680339878","0.0006813086847207845"
"0.024","0.10265462919768305","10.0","9.970816409228044","0.960756445583927","0.2495212735326492","0.011913014453811495","-0.002972550538127901","0.0007417145959138356"
"0.025","0.10265462919768305","10.0","9.968335157050793","0.960756445583927","0.25989498006404343","0.011913014453811495","-0.003096132653976","0.0008046693343807264"
"0.026","0.10265462919768305","10.0","9.965752863442788","0.960756445583927","0.270265917232894","0.011913014453811495","-0.0032196817783680873","0.0008701702490286864"
"0.027","0.10265462919768305","10.0","9.96306956944676","0.960756445583927","0.2806339796347191","0.011913014453811495","-0.003343196655619049","0.0009382145821678573"
"0.028","0.10265462919768305","10.0","9.96028528374989","0.960756445583927","0.2909990558425636","0.011913014453811495","-0.003466675958297958","0.0010087994307768201"
"0.029","0.10265462919768305","10.0","9.957400031647948","0.960756445583927","0.3013610375208999","0.011913014453811495","-0.0035901183958021083","0.001081921804581792"
"0.03","0.10265462919768305","10.0","9.95441383843672","0.960756445583927","0.31171981633420026","0.011913014453811495","-0.003713522677528792","0.0011575786069921627"
"0.031","0.10265462919768305","10.0","9.951326803763846","0.960756445583927","0.3220753226975879","0.011913014453811495","-0.003836887974512366","0.0012357669325455645"
"0.032","0.10265462919768305","10.0","9.948138936214475","0.960756445583927","0.33242743956630133","0.011913014453811495","-0.003960212892396895","0.0013164834319569563"
"0.033","0.10265462919768305","10.0","9.944850262572167","0.960756445583927","0.34277605938021305","0.011913014453811495","-0.004083496149817025","0.001399724718728552"
"0.034","0.10265462919768305","10.0","9.94146081721194","0.960756445583927","0.353121078535709","0.011913014453811495","-0.004206736512541405","0.0014854873344241682"
"0.035","0.10265462919768305","10.0","9.937970634508817","0.960756445583927","0.3634623934291755","0.011913014453811495","-0.004329932746338688","0.0015737677193716226"
"0.036","0.10265462919768305","10.0","9.93437974883782","0.960756445583927","0.3737999004569985","0.011913014453811495","-0.004453083616977521","0.0016645622127528883"
"0.037","0.10265462919768305","10.0","9.930688194573971","0.960756445583927","0.38413349601556435","0.011913014453811495","-0.004576187890226558","0.0017578670526968174"
"0.038","0.10265462919768305","10.0","9.926896006092292","0.960756445583927","0.3944630765012592","0.011913014453811495","-0.00469924433185445","0.0018536783763744107"
"0.039","0.10265462919768305","10.0","9.923003217767807","0.960756445583927","0.40478853831046907","0.011913014453811495","-0.004822251707629846","0.0019519922200966486"
"0.04","0.10265462919768305","10.0","9.919009894607132","0.960756445583927","0.41510975555177126","0.011913014453811495","-0.0049452085178064075","0.002052804298979155"
"0.041","0.10265462919768305","10.0","9.914916074231343","0.960756445583927","0.42542662225969696","0.011913014453811495","-0.005068113500015973","0.002156110407540566"
"0.042","0.10265462919768305","10.0","9.910721776745548","0.960756445583927","0.43573904521354073","0.011913014453811495","-0.0051909655437189315","0.0022619063697564756"
"0.043","0.10265462919768305","10.0","9.906427038625505","0.960756445583927","0.446046919281177","0.011913014453811495","-0.005313763396474751","0.002370187792786646"
"0.044","0.10265462919768305","10.0","9.902031896346971","0.960756445583927","0.45635013933048","0.011913014453811495","-0.005436505805842898","0.00248095018196737"
