"time","capacitor.C","capacitor.IC","capacitor.v","inductor.L","inductor.i","resistor.R","resistor.v","resistor.LossPower"
"0.0","0.37523431220523823","10.0","10.0","0.3183396989156757","0.0","0.010195805121403712","-0.0","0.0"
"0.001","0.37523431220523823","10.0","9.999958142784736","0.3183396989156757","0.03141242662596144","0.010195805121403712","-0.000320274980268696","1.0060614317821663e-05"
"0.002","0.37523431220523823","10.0","9.999832574080388","0.3183396989156757","0.06282351874421566","0.010195805121403712","-0.0006405363541568761","4.024074765172606e-05"
"0.003","0.37523431220523823","10.0","9.99962330028386","0.3183396989156757","0.09423290744202023","0.010195805121403712","-0.0009607803603021119","9.053712676445976e-05"
"0.004","0.37523431220523823","10.0","9.999330325264678","0.3183396989156757","0.1256403860315972","0.010195805121403712","-0.001281004891356098","0.00016094594905834438"
"0.005","0.37523431220523823","10.0","9.998953652619953","0.3183396989156757","0.15704580736445084","0.010195805121403712","-0.0016012084470214487","0.00025146307332126193"
"0.006","0.37523431220523823","10.0","9.99849329221786","0.3183396989156757","0.18844873895412909","0.010195805121403712","-0.0019213866177505805","0.00036208288515843614"
"0.007","0.37523431220523823","10.0","9.997949239907541","0.3183396989156757","0.2198493685844213","0.010195805121403712","-0.002241541318150415","0.0004928014434512602"
"0.008","0.37523431220523823","10.0","9.997321520415495","0.3183396989156757","0.2512467739099664","0.010195805121403712","-0.002561663144167396","0.0006436096008161195"
"0.009","0.37523431220523823","10.0","9.996610123650802","0.3183396989156757","0.2826413313411807","0.010195805121403712","-0.002881755933608774","0.000814503333675531"
"0.01","0.37523431220523823","10.0","9.9958150712223","0.3183396989156757","0.3140323726405663","0.010195805121403712","-0.003201812873255245","0.0010054728933394535"
"0.011","0.37523431220523823","10.0","9.994936366208506","0.3183396989156757","0.3454198026071676","0.010195805121403712","-0.0035218329924564186","0.0012165108570697065"
"0.012","0.37523431220523823","10.0","9.993974012646296","0.3183396989156757","0.3768035573566936","0.010195805121403712","-0.0038418156398605137","0.0014476097998080235"
"0.013","0.37523431220523823","10.0","9.99292803469316","0.3183396989156757","0.40818304720707627","0.010195805121403712","-0.004161754803184081","0.0016987577572923642"
"0.014","0.37523431220523823","10.0","9.991798435450642","0.3183396989156757","0.43955819644992333","0.010195805121403712","-0.004481649710519107","0.0019699458638761"
"0.015","0.37523431220523823","10.0","9.99058522473035","0.3183396989156757","0.4709287655848228","0.010195805121403712","-0.004801497919966064","0.0022611634884077128"
"0.016","0.37523431220523823","10.0","9.989288412343893","0.3183396989156757","0.5022945151113631","0.010195805121403712","-0.00512129698962543","0.002572399388145189"
"0.017","0.37523431220523823","10.0","9.987908020220328","0.3183396989156757","0.5336550783230474","0.010195805121403712","-0.0054410431806292256","0.002903640324717772"
"0.018","0.37523431220523823","10.0","9.986444058795671","0.3183396989156757","0.565010209164593","0.010195805121403712","-0.00576073398424574","0.0032548735133802647"
"0.019","0.37523431220523823","10.0","9.984896537690062","0.3183396989156757","0.596359670145576","0.010195805121403712","-0.006080366979068892","0.003626085646001577"
"0.02","0.37523431220523823","10.0","9.983265468939377","0.3183396989156757","0.627703198415768","0.010195805121403712","-0.006399939485128978","0.004017262484482823"
"0.021","0.37523431220523823","10.0","9.981550868177603","0.3183396989156757","0.6590405205968559","0.010195805121403712","-0.006719448715113993","0.0044283889793326"
"0.022","0.37523431220523823","10.0","9.979752774279305","0.3183396989156757","0.6903712953085598","0.010195805121403712","-0.007038891188377128","0.004859448427255926"
"0.023","0.37523431220523823","10.0","9.977871187751301","0.3183396989156757","0.7216952934346857","0.010195805121403712","-0.007358264568894324","0.005310424907218241"
"0.024","0.37523431220523823","10.0","9.975906123900286","0.3183396989156757","0.7530122425545834","0.010195805121403712","-0.007677566079117716","0.005781301250597432"
"0.025","0.37523431220523823","10.0","9.973857598032955","0.3183396989156757","0.784321870247603","0.010195805121403712","-0.007996792941499449","0.006272059595859678"
"0.026","0.37523431220523823","10.0","9.971725641837818","0.3183396989156757","0.8156239153313554","0.010195805121403712","-0.00831594249307478","0.006782681575872045"
"0.027","0.37523431220523823","10.0","9.969510285115705","0.3183396989156757","0.8469181153284687","0.010195805121403712","-0.00863501205767558","0.007313148137725206"
"0.028","0.37523431220523823","10.0","9.967211535713798","0.3183396989156757","0.8782041927009121","0.010195805121403712","-0.008953998805578171","0.00786343929249771"
"0.029","0.37523431220523823","10.0","9.964829412748418","0.3183396989156757","0.9094818776415201","0.010195805121403712","-0.009272899985881275","0.008433534490341328"
"0.03","0.37523431220523823","10.0","9.962363935335894","0.3183396989156757","0.9407509003431274","0.010195805121403712","-0.009591712847683611","0.009023412497291099"
"0.031","0.37523431220523823","10.0","9.959815172625508","0.3183396989156757","0.9720110873101894","0.010195805121403712","-0.009910435622058419","0.009633053304714636"
"0.032","0.37523431220523823","10.0","9.957183132488648","0.3183396989156757","1.0032621470894423","0.010195805121403712","-0.01022906533740502","0.01026243405312315"
"0.033","0.37523431220523823","10.0","9.954467835042795","0.3183396989156757","1.0345038118009153","0.010195805121403712","-0.010547599262471435","0.010911531642375223"
"0.034","0.37523431220523823","10.0","9.951669305513892","0.3183396989156757","1.0657358233982335","0.010195805121403712","-0.01086603476626711","0.01158032250870151"
"0.035","0.37523431220523823","10.0","9.94878756912788","0.3183396989156757","1.096957923835022","0.010195805121403712","-0.0111843692178015","0.012268782436563862"
"0.036","0.37523431220523823","10.0","9.945822651110706","0.3183396989156757","1.1281698550649066","0.010195805121403712","-0.011502599986084059","0.012976886559170049"
"0.037","0.37523431220523823","10.0","9.942774576688308","0.3183396989156757","1.1593713590415131","0.010195805121403712","-0.011820724440124242","0.013704609359002072"
