"time","capacitor.C","capacitor.IC","capacitor.v","inductor.L","inductor.i","resistor.R","resistor.v","resistor.LossPower"
"0.0","0.3214262751571587","10.0","10.0","0.8592071547833438","0.0","0.0340454709281791","-0.0","0.0"
"0.001","0.3214262751571587","10.0","9.999981895631427","0.8592071547833438","0.011638397432228676","0.0340454709281791","-0.00039623472142953566","4.6115371644453525e-06"
"0.002","0.3214262751571587","10.0","9.999927583857232","0.8592071547833438","0.02327628107983454","0.0340454709281791","-0.000792451950819632","1.8445334349540974e-05"
"0.003","0.3214262751571587","10.0","9.999837067182265","0.8592071547833438","0.03491359184267687","0.0340454709281791","-0.001188649676078166","4.150002963452316e-05"
"0.004","0.3214262751571587","10.0","9.999710347064001","0.8592071547833438","0.046550296609217306","0.0340454709281791","-0.0015848267699072219","7.377415621340896e-05"
"0.005","0.3214262751571587","10.0","9.999547424697734","0.8592071547833438","0.05818637180579184","0.0340454709281791","-0.0019809824297303056","0.00011526618019702846"
"0.006","0.3214262751571587","10.0","9.999348303464755","0.8592071547833438","0.06982174814697083","0.0340454709281791","-0.002377114296692338","0.0001659742757402161"
"0.007","0.3214262751571587","10.0","9.999112981921975","0.8592071547833438","0.08145645571607832","0.0340454709281791","-0.0027732233949942526","0.0002258969486651417"
"0.008","0.3214262751571587","10.0","9.99884146796957","0.8592071547833438","0.09309034674783419","0.0340454709281791","-0.0031693046938975006","0.00029503167290445683"
"0.009","0.3214262751571587","10.0","9.998533758383465","0.8592071547833438","0.1047234815454534","0.0340454709281791","-0.0035653602464534337","0.00037337693797235937"
"0.01","0.3214262751571587","10.0","9.998189859578956","0.8592071547833438","0.11635575304851362","0.0340454709281791","-0.003961386407739556","0.00046093009858868227"
"0.011","0.3214262751571587","10.0","9.997809772470006","0.8592071547833438","0.12798714600457153","0.0340454709281791","-0.004357382658479254","0.0005576889705085722"
"0.012","0.3214262751571587","10.0","9.997393498038997","0.8592071547833438","0.13961765017453195","0.0340454709281791","-0.004753348650077707","0.000663651368984133"
"0.013","0.3214262751571587","10.0","9.996941042899948","0.8592071547833438","0.151247171073275","0.0340454709281791","-0.005149281165744515","0.0007788142093797536"
"0.014","0.3214262751571587","10.0","9.996452407902021","0.8592071547833438","0.16287569656999842","0.0340454709281791","-0.005545179792480801","0.0009031750213061899"
"0.015","0.3214262751571587","10.0","9.995927595731517","0.8592071547833438","0.1745031882894043","0.0340454709281791","-0.005941043223781478","0.0010367309843150288"
"0.016","0.3214262751571587","10.0","9.99536660907473","0.8592071547833438","0.18612960785619453","0.0340454709281791","-0.006336870153141447","0.001179479156639841"
"0.017","0.3214262751571587","10.0","9.99476945333835","0.8592071547833438","0.19775489649197509","0.0340454709281791","-0.006732658579422604","0.0013314162004895251"
"0.018","0.3214262751571587","10.0","9.994136131348847","0.8592071547833438","0.2093790147700858","0.0340454709281791","-0.007128407160325738","0.001492538868109028"
"0.019","0.3214262751571587","10.0","9.993466645749535","0.8592071547833438","0.22100192463761864","0.0340454709281791","-0.007524114600321674","0.0016628438078650967"
"0.02","0.3214262751571587","10.0","9.992760999726062","0.8592071547833438","0.2326235839741045","0.0340454709281791","-0.007919779465399204","0.00184232748352568"
"0.021","0.3214262751571587","10.0","9.992019197175429","0.8592071547833438","0.24424394896163396","0.0340454709281791","-0.008315400263756968","0.0020309861976166143"
"0.022","0.3214262751571587","10.0","9.991241246589293","0.8592071547833438","0.2558629648183578","0.0340454709281791","-0.00871097513032111","0.00222881592330294"
"0.023","0.3214262751571587","10.0","9.990427148874003","0.8592071547833438","0.2674805948627368","0.0340454709281791","-0.009106502816251357","0.002435812790410101"
"0.024","0.3214262751571587","10.0","9.989576907861858","0.8592071547833438","0.279096795431265","0.0340454709281791","-0.00950198183500308","0.0026519726803954503"
"0.025","0.3214262751571587","10.0","9.988690527385144","0.8592071547833438","0.2907115228604367","0.0340454709281791","-0.009897410700031672","0.0028772913369813887"
"0.026","0.3214262751571587","10.0","9.987768016605955","0.8592071547833438","0.30232473883527355","0.0340454709281791","-0.010292788106885643","0.003111764476301012"
"0.027","0.3214262751571587","10.0","9.986809384072245","0.8592071547833438","0.3139364044244865","0.0340454709281791","-0.010688112730130931","0.0033553876805808864"
"0.028","0.3214262751571587","10.0","9.985814631189353","0.8592071547833438","0.3255464735290998","0.0340454709281791","-0.011083383000306195","0.0036081562505220557"
"0.029","0.3214262751571587","10.0","9.98478376302903","0.8592071547833438","0.3371549037294208","0.0340454709281791","-0.01147859747321302","0.0038700654260299086"
"0.03","0.3214262751571587","10.0","9.983716784663025","0.8592071547833438","0.3487616526057565","0.0340454709281791","-0.01187375470465298","0.004141110313430149"
"0.031","0.3214262751571587","10.0","9.982613701163093","0.8592071547833438","0.3603666777384141","0.0340454709281791","-0.012268853250427663","0.004421285885516759"
