"time","capacitor.C","capacitor.IC","capacitor.v","inductor.L","inductor.i","resistor.R","resistor.v","resistor.LossPower"
"0.0","0.026927178762406346","10.0","10.0","0.1747102753009236","0.0","0.03835501523354691","-0.0","0.0"
"0.001","0.026927178762406346","10.0","9.998937311728783","0.1747102753009236","0.05722880341510033","0.03835501523354691","-0.0021950116267838347","0.00012561788888307165"
"0.002","0.026927178762406346","10.0","9.995749822003802","0.1747102753009236","0.1144321043967206","0.03835501523354691","-0.004389045107343049","0.0005022476679253955"
"0.003","0.026927178762406346","10.0","9.990438638325337","0.1747102753009236","0.1715986271876283","0.03835501523354691","-0.00658166795983722","0.0011294051865128653"
"0.004","0.026927178762406346","10.0","9.983005330627163","0.1747102753009236","0.22871665565124433","0.03835501523354691","-0.008772430811669379","0.002006401037176951"
"0.005","0.026927178762406346","10.0","9.973451819155283","0.1747102753009236","0.28577431300035855","0.03835501523354691","-0.010960878128485155","0.003132337417048501"
"0.006","0.026927178762406346","10.0","9.961780509110934","0.1747102753009236","0.3427590660271096","0.03835501523354691","-0.0131465291989061","0.00450609206971518"
"0.007","0.026927178762406346","10.0","9.947994612373185","0.1747102753009236","0.39965846637454283","0.03835501523354691","-0.015328906566011586","0.00612632728937085"
"0.008","0.026927178762406346","10.0","9.932098037922335","0.1747102753009236","0.456460479075549","0.03835501523354691","-0.017507548628454803","0.00799150403438295"
"0.009","0.026927178762406346","10.0","9.91409441852603","0.1747102753009236","0.513152921234825","0.03835501523354691","-0.019681988111100814","0.010099869694920478"
"0.01","0.026927178762406346","10.0","9.893987987872222","0.1747102753009236","0.5697238084831726","0.03835501523354691","-0.021851765353286447","0.012449470979154994"
"0.011","0.026927178762406346","10.0","9.871782471064641","0.1747102753009236","0.6261609913123933","0.03835501523354691","-0.02401641436043968","0.01503814182370211"
"0.012","0.026927178762406346","10.0","9.847484694721953","0.1747102753009236","0.6824527576721924","0.03835501523354691","-0.026175485916693036","0.017863532547256797"
"0.013","0.026927178762406346","10.0","9.821098757563043","0.1747102753009236","0.7385870361894877","0.03835501523354691","-0.028328517024348066","0.020923075428656686"
"0.014","0.026927178762406346","10.0","9.792631372720999","0.1747102753009236","0.7945520057197577","0.03835501523354691","-0.030475054283226558","0.024214015505156155"
"0.015","0.026927178762406346","10.0","9.762089124198724","0.1747102753009236","0.8503358350345706","0.03835501523354691","-0.03261464390638179","0.027733400460488326"
"0.016","0.026927178762406346","10.0","9.729478245879882","0.1747102753009236","0.9059266619684507","0.03835501523354691","-0.03474683092027623","0.031478080549588"
"0.017","0.026927178762406346","10.0","9.694807323031284","0.1747102753009236","0.9613128121079748","0.03835501523354691","-0.036871167552605194","0.035444725765699216"
"0.018","0.026927178762406346","10.0","9.658082596137021","0.1747102753009236","1.0164824266452075","0.03835501523354691","-0.038987198958609665","0.039629802605547056"
